chrom	start	end	boundary_span	jaspar_score	strand	log2_insulation_score_200000	boundary_strength_200000	seq_id
chr10	42294714	42294733	42290000-42300000	823.0	+	-0.8366960119451861	1.3014060981166846	4391
chr10	42295213	42295232	42290000-42300000	900.0	-	-0.8366960119451861	1.3014060981166846	4392
chr10	42760453	42760472	42760000-42770000	814.0	+	-0.5526582317051163	0.7367517172328517	4393
chr10	42761360	42761379	42760000-42770000	841.0	+	-0.5526582317051163	0.7367517172328517	4394
chr10	43920196	43920215	43920000-43930000	851.0	+	-0.3180822261616817	0.76152058670564	4395
chr10	43925960	43925979	43920000-43930000	800.0	-	-0.3180822261616817	0.76152058670564	4396
chr10	44256028	44256047	44250000-44260000	804.0	+	-0.977033498045314	1.4180027813905984	4397
chr10	45045467	45045486	45040000-45050000	887.0	-	-0.7377721698172959	1.081624442205979	4398
chr10	45048928	45048947	45040000-45050000	867.0	-	-0.7377721698172959	1.081624442205979	4399
chr10	45373452	45373471	45370000-45380000	884.0	-	-0.6297335140160574	0.7800947676573012	4400
chr10	45379852	45379871	45370000-45380000	811.0	-	-0.6297335140160574	0.7800947676573012	4401
chr10	47290555	47290574	47290000-47300000	806.0	-	-0.4757805733038057	0.6179845450630685	4402
chr10	49487337	49487356	49480000-49490000	809.0	-	-0.2734150445644889	0.2506061299797348	4403
chr10	49780351	49780370	49780000-49790000	814.0	+	-0.3078679208174488	0.4398758368362552	4404
chr10	49780436	49780455	49780000-49790000	829.0	+	-0.3078679208174488	0.4398758368362552	4405
chr10	49783003	49783022	49780000-49790000	821.0	+	-0.3078679208174488	0.4398758368362552	4406
chr10	49785038	49785057	49780000-49790000	819.0	-	-0.3078679208174488	0.4398758368362552	4407
chr10	49786895	49786914	49780000-49790000	859.0	-	-0.3078679208174488	0.4398758368362552	4408
chr10	49789340	49789359	49780000-49790000	803.0	-	-0.3078679208174488	0.4398758368362552	4409
chr10	49789818	49789837	49780000-49790000	804.0	-	-0.3078679208174488	0.4398758368362552	4410
chr10	50592768	50592787	50590000-50600000	821.0	-	-0.9121171007560293	1.319737731901474	4411
chr10	50593088	50593107	50590000-50600000	805.0	+	-0.9121171007560293	1.319737731901474	4412
chr10	50597006	50597025	50590000-50600000	805.0	-	-0.9121171007560293	1.319737731901474	4413
chr10	50901260	50901279	50900000-50910000	815.0	+	-0.4418060913939727	0.4238469859704333	4414
chr10	50903300	50903319	50900000-50910000	814.0	-	-0.4418060913939727	0.4238469859704333	4415
chr10	50905006	50905025	50900000-50910000	815.0	-	-0.4418060913939727	0.4238469859704333	4416
chr10	50905096	50905115	50900000-50910000	820.0	+	-0.4418060913939727	0.4238469859704333	4417
chr10	50906856	50906875	50900000-50910000	804.0	-	-0.4418060913939727	0.4238469859704333	4418
chr10	52104437	52104456	52100000-52110000	802.0	-	-0.4719587001248258	0.9088037855755694	4419
chr10	52106318	52106337	52100000-52110000	901.0	+	-0.4719587001248258	0.9088037855755694	4420
chr10	52420361	52420380	52420000-52430000	826.0	-	-0.9109268417396668	1.241180370848612	4421
chr10	52423839	52423858	52420000-52430000	820.0	-	-0.9109268417396668	1.241180370848612	4422
chr10	52427470	52427489	52420000-52430000	800.0	-	-0.9109268417396668	1.241180370848612	4423
chr10	53333063	53333082	53330000-53340000	817.0	-	-0.5139301652815644	0.7851532913567514	4424
chr10	53339641	53339660	53330000-53340000	801.0	+	-0.5139301652815644	0.7851532913567514	4425
chr10	56018182	56018201	56010000-56020000	821.0	+	-0.4056124580570722	0.4570219032312628	4426
chr10	57448112	57448131	57440000-57450000	878.0	-	-1.0908667935627143	1.7018038283641237	4427
chr10	57448376	57448395	57440000-57450000	888.0	-	-1.0908667935627143	1.7018038283641237	4428
chr10	58560012	58560031	58560000-58570000	883.0	+	-0.567384568762494	0.9028666239635464	4429
chr10	59879763	59879782	59870000-59880000	813.0	+	-0.6426310428951205	1.1156030595649735	4430
chr10	60271211	60271230	60270000-60280000	825.0	+	-0.3737852280415153	0.494425239896621	4431
chr10	60272179	60272198	60270000-60280000	805.0	-	-0.3737852280415153	0.494425239896621	4432
chr10	60274591	60274610	60270000-60280000	835.0	-	-0.3737852280415153	0.494425239896621	4433
chr10	60760510	60760529	60760000-60770000	835.0	+	-0.4514875225331028	1.1700060362407636	4434
chr10	60760637	60760656	60760000-60770000	941.0	-	-0.4514875225331028	1.1700060362407636	4435
chr10	60761758	60761777	60760000-60770000	812.0	-	-0.4514875225331028	1.1700060362407636	4436
chr10	60764318	60764337	60760000-60770000	844.0	+	-0.4514875225331028	1.1700060362407636	4437
chr10	60765164	60765183	60760000-60770000	810.0	-	-0.4514875225331028	1.1700060362407636	4438
chr10	60768565	60768584	60760000-60770000	894.0	+	-0.4514875225331028	1.1700060362407636	4439
chr10	60769253	60769272	60760000-60770000	808.0	+	-0.4514875225331028	1.1700060362407636	4440
chr10	61135650	61135669	61130000-61140000	816.0	+	-0.5824938356099334	1.2941579048942713	4441
chr10	61440457	61440476	61440000-61450000	827.0	+	-0.3262289381044204	0.547736201631474	4442
chr10	61443562	61443581	61440000-61450000	848.0	+	-0.3262289381044204	0.547736201631474	4443
chr10	61448854	61448873	61440000-61450000	809.0	-	-0.3262289381044204	0.547736201631474	4444
chr10	61702368	61702387	61700000-61710000	802.0	-	-0.3835991349790534	0.9650181876527184	4445
chr10	62472782	62472801	62470000-62480000	830.0	-	-0.2488931217829786	0.385294420230329	4446
chr10	62843963	62843982	62840000-62850000	816.0	-	-0.3450276934703781	0.6636285788872495	4447
chr10	64075306	64075325	64070000-64080000	806.0	-	-0.6502624522696299	0.8377289351293445	4448
chr10	64079277	64079296	64070000-64080000	801.0	-	-0.6502624522696299	0.8377289351293445	4449
chr10	64079878	64079897	64070000-64080000	842.0	+	-0.6502624522696299	0.8377289351293445	4450
chr10	64734379	64734398	64730000-64740000	851.0	+	-0.3183386702253539	0.4080047647463132	4451
chr10	65243736	65243755	65240000-65250000	862.0	+	-0.2296076428858332	0.2846826168380287	4452
chr10	66825989	66826008	66820000-66830000	824.0	-	-1.215469781526616	1.9041723184265524	4453
chr10	67300313	67300332	67300000-67310000	861.0	+	-0.7703561048964147	1.2510013563304934	4454
chr10	67979884	67979903	67970000-67980000	809.0	+	-0.5592019121620899	0.7695613304705577	4455
chr10	68355217	68355236	68350000-68360000	842.0	+	-0.4855171365660308	0.5174060389394634	4456
chr10	68356905	68356924	68350000-68360000	815.0	-	-0.4855171365660308	0.5174060389394634	4457
chr10	68357225	68357244	68350000-68360000	836.0	+	-0.4855171365660308	0.5174060389394634	4458
chr10	68357776	68357795	68350000-68360000	800.0	+	-0.4855171365660308	0.5174060389394634	4459
chr10	68357930	68357949	68350000-68360000	847.0	+	-0.4855171365660308	0.5174060389394634	4460
chr10	69337993	69338012	69330000-69340000	865.0	-	-0.7673558338504103	1.2262673784495084	4461
chr10	69655018	69655037	69650000-69660000	929.0	-	-0.143271457893388	0.3278838390269606	4462
chr10	69656507	69656526	69650000-69660000	903.0	+	-0.143271457893388	0.3278838390269606	4463
chr10	69854918	69854937	69850000-69860000	803.0	-	-0.2003462207825525	0.350769103927288	4464
chr10	69857203	69857222	69850000-69860000	822.0	-	-0.2003462207825525	0.350769103927288	4465
chr10	70304361	70304380	70300000-70310000	825.0	-	-0.3379934821848255	0.5813016652335302	4466
chr10	70307538	70307557	70300000-70310000	810.0	-	-0.3379934821848255	0.5813016652335302	4467
chr10	70961252	70961271	70960000-70970000	810.0	-	-0.2501155952143287	0.3786652067361662	4468
chr10	70963778	70963797	70960000-70970000	929.0	-	-0.2501155952143287	0.3786652067361662	4469
chr10	70967060	70967079	70960000-70970000	868.0	+	-0.2501155952143287	0.3786652067361662	4470
chr10	70968465	70968484	70960000-70970000	806.0	+	-0.2501155952143287	0.3786652067361662	4471
chr10	70969124	70969143	70960000-70970000	803.0	+	-0.2501155952143287	0.3786652067361662	4472
chr10	71421846	71421865	71420000-71430000	863.0	+	-0.9529522787779868	1.3652144265579391	4473
chr10	71422795	71422814	71420000-71430000	893.0	+	-0.9529522787779868	1.3652144265579391	4474
chr10	71425073	71425092	71420000-71430000	804.0	+	-0.9529522787779868	1.3652144265579391	4475
chr10	71426356	71426375	71420000-71430000	810.0	-	-0.9529522787779868	1.3652144265579391	4476
chr10	71426618	71426637	71420000-71430000	807.0	-	-0.9529522787779868	1.3652144265579391	4477
chr10	71427003	71427022	71420000-71430000	804.0	+	-0.9529522787779868	1.3652144265579391	4478
chr10	72400748	72400767	72400000-72410000	809.0	+	-0.484581538071003	0.5704853624242742	4479
chr10	72409623	72409642	72400000-72410000	821.0	-	-0.484581538071003	0.5704853624242742	4480
chr10	73100139	73100158	73100000-73110000	812.0	+	-0.5963713117209659	0.9028705850028113	4481
chr10	73108222	73108241	73100000-73110000	829.0	-	-0.5963713117209659	0.9028705850028113	4482
chr10	73431716	73431735	73430000-73440000	840.0	+	-0.4223024030790782	0.5907682779209387	4483
chr10	74217460	74217479	74210000-74220000	827.0	+	-0.3376031531617197	0.47668324099349	4484
chr10	74908366	74908385	74900000-74910000	800.0	+	-1.0119154348135737	1.6174317086913774	4485
chr10	75978713	75978732	75970000-75980000	813.0	-	-0.2537360087253814	0.7379581465702143	4486
chr10	76252656	76252675	76250000-76260000	818.0	+	-0.239066497463346	0.5854179300289306	4487
chr10	76253858	76253877	76250000-76260000	802.0	-	-0.239066497463346	0.5854179300289306	4488
chr10	76258052	76258071	76250000-76260000	801.0	-	-0.239066497463346	0.5854179300289306	4489
chr10	76259562	76259581	76250000-76260000	801.0	-	-0.239066497463346	0.5854179300289306	4490
chr10	76771011	76771030	76770000-76780000	832.0	+	-0.2548298593210009	0.8038614933121773	4491
chr10	76771395	76771414	76770000-76780000	809.0	-	-0.2548298593210009	0.8038614933121773	4492
chr10	76772930	76772949	76770000-76780000	847.0	-	-0.2548298593210009	0.8038614933121773	4493
chr10	77051050	77051069	77050000-77060000	866.0	-	-0.4839543483500902	1.0778735440965277	4494
chr10	77051369	77051388	77050000-77060000	801.0	-	-0.4839543483500902	1.0778735440965277	4495
chr10	77270998	77271017	77270000-77280000	883.0	-	-0.1259705977749474	0.3828379275502377	4496
chr10	77272746	77272765	77270000-77280000	807.0	-	-0.1259705977749474	0.3828379275502377	4497
chr10	77279666	77279685	77270000-77280000	827.0	-	-0.1259705977749474	0.3828379275502377	4498
chr10	77510060	77510079	77510000-77520000	807.0	-	-0.2686231949603109	0.6138886393365468	4499
chr10	77517217	77517236	77510000-77520000	833.0	+	-0.2686231949603109	0.6138886393365468	4500
chr10	77518075	77518094	77510000-77520000	816.0	+	-0.2686231949603109	0.6138886393365468	4501
chr10	77519308	77519327	77510000-77520000	807.0	+	-0.2686231949603109	0.6138886393365468	4502
chr10	77965174	77965193	77960000-77970000	817.0	+	-0.3807150173529547	0.8188678190553396	4503
chr10	77967873	77967892	77960000-77970000	805.0	+	-0.3807150173529547	0.8188678190553396	4504
chr10	77968822	77968841	77960000-77970000	823.0	+	-0.3807150173529547	0.8188678190553396	4505
chr10	78470180	78470199	78470000-78480000	870.0	-	-0.5263267780375513	1.07435283263462	4506
chr10	78472563	78472582	78470000-78480000	853.0	-	-0.5263267780375513	1.07435283263462	4507
chr10	78801877	78801896	78800000-78810000	804.0	+	-0.2777197299514104	0.4828220300687155	4508
chr10	79530211	79530230	79530000-79540000	804.0	+	-0.4965054980121472	0.3781608226205682	4509
chr10	79533303	79533322	79530000-79540000	837.0	+	-0.4965054980121472	0.3781608226205682	4510
chr10	79533857	79533876	79530000-79540000	832.0	+	-0.4965054980121472	0.3781608226205682	4511
chr10	79534225	79534244	79530000-79540000	838.0	+	-0.4965054980121472	0.3781608226205682	4512
chr10	79670565	79670584	79670000-79680000	820.0	+	-0.5776179989952046	1.1795462855348269	4513
chr10	79670991	79671010	79670000-79680000	820.0	-	-0.5776179989952046	1.1795462855348269	4514
chr10	79672252	79672271	79670000-79680000	847.0	+	-0.5776179989952046	1.1795462855348269	4515
chr10	79674098	79674117	79670000-79680000	815.0	+	-0.5776179989952046	1.1795462855348269	4516
chr10	80150828	80150847	80150000-80160000	813.0	-	-0.0087712051423725	0.31712817463983	4517
chr10	80151162	80151181	80150000-80160000	806.0	-	-0.0087712051423725	0.31712817463983	4518
chr10	80152386	80152405	80150000-80160000	821.0	+	-0.0087712051423725	0.31712817463983	4519
chr10	80152831	80152850	80150000-80160000	817.0	-	-0.0087712051423725	0.31712817463983	4520
chr10	80155154	80155173	80150000-80160000	840.0	+	-0.0087712051423725	0.31712817463983	4521
chr10	80155570	80155589	80150000-80160000	852.0	-	-0.0087712051423725	0.31712817463983	4522
chr10	80392938	80392957	80390000-80400000	855.0	-	-0.0344831877479728	0.5270581547513106	4523
chr10	80393228	80393247	80390000-80400000	830.0	-	-0.0344831877479728	0.5270581547513106	4524
chr10	80394557	80394576	80390000-80400000	803.0	-	-0.0344831877479728	0.5270581547513106	4525
chr10	80395078	80395097	80390000-80400000	853.0	-	-0.0344831877479728	0.5270581547513106	4526
chr10	80395956	80395975	80390000-80400000	807.0	+	-0.0344831877479728	0.5270581547513106	4527
chr10	80396936	80396955	80390000-80400000	840.0	-	-0.0344831877479728	0.5270581547513106	4528
chr10	80398178	80398197	80390000-80400000	801.0	+	-0.0344831877479728	0.5270581547513106	4529
chr10	80399068	80399087	80390000-80400000	826.0	+	-0.0344831877479728	0.5270581547513106	4530
chr10	80399373	80399392	80390000-80400000	818.0	-	-0.0344831877479728	0.5270581547513106	4531
chr10	81180068	81180087	81180000-81190000	812.0	+	-0.0752788736048397	0.5592566100771222	4532
chr10	81182091	81182110	81180000-81190000	823.0	-	-0.0752788736048397	0.5592566100771222	4533
chr10	81185113	81185132	81180000-81190000	807.0	-	-0.0752788736048397	0.5592566100771222	4534
chr10	81187436	81187455	81180000-81190000	812.0	-	-0.0752788736048397	0.5592566100771222	4535
chr10	82910419	82910438	82910000-82920000	940.0	+	-0.4843845969894896	1.0018412369886638	4536
chr10	83219884	83219903	83210000-83220000	815.0	+	-0.2669255829861474	0.5894295215746783	4537
chr10	84450194	84450213	84450000-84460000	851.0	-	-0.4912032116904349	0.8599964738081098	4538
chr10	84450894	84450913	84450000-84460000	915.0	-	-0.4912032116904349	0.8599964738081098	4539
chr10	84452069	84452088	84450000-84460000	804.0	+	-0.4912032116904349	0.8599964738081098	4540
chr10	85807431	85807450	85800000-85810000	818.0	-	-0.506743981679521	0.9630390984193316	4541
chr10	85809086	85809105	85800000-85810000	800.0	+	-0.506743981679521	0.9630390984193316	4542
chr10	86660940	86660959	86660000-86670000	849.0	+	-0.7789323096334645	1.1630116492216769	4543
chr10	86663089	86663108	86660000-86670000	801.0	+	-0.7789323096334645	1.1630116492216769	4544
chr10	86664252	86664271	86660000-86670000	802.0	-	-0.7789323096334645	1.1630116492216769	4545
chr10	86665819	86665838	86660000-86670000	800.0	-	-0.7789323096334645	1.1630116492216769	4546
chr10	88082923	88082942	88080000-88090000	822.0	-	-0.2029214141376515	0.298055324273727	4547
chr10	88089318	88089337	88080000-88090000	816.0	+	-0.2029214141376515	0.298055324273727	4548
chr10	88353078	88353097	88350000-88360000	824.0	-	-0.7543961779345515	1.0607683845355678	4549
chr10	88356556	88356575	88350000-88360000	830.0	-	-0.7543961779345515	1.0607683845355678	4550
chr10	88357970	88357989	88350000-88360000	800.0	-	-0.7543961779345515	1.0607683845355678	4551
chr10	88834368	88834387	88830000-88840000	806.0	+	-0.6141494923376039	1.080082687292191	4552
chr10	89316183	89316202	89310000-89320000	838.0	+	-0.3560587101691982	0.4120676159628489	4553
chr10	90701775	90701794	90700000-90710000	832.0	-	-0.8601078075392071	1.4607069701135298	4554
chr10	90702946	90702965	90700000-90710000	859.0	+	-0.8601078075392071	1.4607069701135298	4555
chr10	90707187	90707206	90700000-90710000	814.0	-	-0.8601078075392071	1.4607069701135298	4556
chr10	91269493	91269512	91260000-91270000	801.0	+	-0.9813053137039988	1.257984729101837	4557
chr10	93037592	93037611	93030000-93040000	839.0	-	-1.231976814382253	1.9415233548276467	4558
chr10	93038410	93038429	93030000-93040000	801.0	-	-1.231976814382253	1.9415233548276467	4559
chr10	93581762	93581781	93580000-93590000	813.0	+	-0.1230201589984995	0.5244668809559572	4560
chr10	93588952	93588971	93580000-93590000	804.0	-	-0.1230201589984995	0.5244668809559572	4561
chr10	93829955	93829974	93820000-93830000	802.0	+	-0.5424847267841342	1.0647333924039044	4562
chr10	94203052	94203071	94200000-94210000	821.0	-	-0.3844710125883552	0.6501628217673335	4563
chr10	94205984	94206003	94200000-94210000	807.0	+	-0.3844710125883552	0.6501628217673335	4564
chr10	94615257	94615276	94610000-94620000	804.0	+	-0.4501239911638544	0.746557716234164	4565
chr10	94963995	94964014	94960000-94970000	818.0	-	-0.6771467214119824	1.1592798806211628	4566
chr10	95514850	95514869	95510000-95520000	800.0	-	-0.8828480640067554	1.4355233924960895	4567
chr10	96120148	96120167	96120000-96130000	800.0	-	-0.8826778835991024	1.188090574609629	4568
chr10	96125429	96125448	96120000-96130000	834.0	-	-0.8826778835991024	1.188090574609629	4569
chr10	96613063	96613082	96610000-96620000	800.0	-	-0.2275123374810592	0.4601613162625595	4570
chr10	96617129	96617148	96610000-96620000	822.0	-	-0.2275123374810592	0.4601613162625595	4571
chr10	96618188	96618207	96610000-96620000	814.0	+	-0.2275123374810592	0.4601613162625595	4572
chr10	96618508	96618527	96610000-96620000	878.0	+	-0.2275123374810592	0.4601613162625595	4573
chr10	97320299	97320318	97320000-97330000	802.0	-	-0.9925585854157734	1.6144862265488915	4574
chr10	97712876	97712895	97710000-97720000	873.0	+	-0.5440214601277985	0.8975324100489801	4575
chr10	99111575	99111594	99110000-99120000	802.0	-	-0.9078500389081916	1.4332938735880243	4576
chr10	99115517	99115536	99110000-99120000	824.0	+	-0.9078500389081916	1.4332938735880243	4577
chr10	102445120	102445139	102440000-102450000	888.0	-	-0.9206614302999856	1.0741608642665164	4578
chr10	102449646	102449665	102440000-102450000	949.0	+	-0.9206614302999856	1.0741608642665164	4579
chr10	102847414	102847433	102840000-102850000	812.0	+	-0.5498708364088172	0.9168091480641014	4580
chr10	103201822	103201841	103200000-103210000	820.0	+	-0.6651816776763928	0.9297959987778666	4581
chr10	103435445	103435464	103430000-103440000	818.0	+	-0.3794537701261451	0.6356636005192856	4582
chr10	103436075	103436094	103430000-103440000	828.0	+	-0.3794537701261451	0.6356636005192856	4583
chr10	106609231	106609250	106600000-106610000	918.0	+	-0.6225927878686496	1.0564047262082583	4584
chr10	106609645	106609664	106600000-106610000	802.0	-	-0.6225927878686496	1.0564047262082583	4585
chr10	107410776	107410795	107410000-107420000	830.0	+	-0.4835413108299055	0.7899095991612998	4586
chr10	108210162	108210181	108210000-108220000	822.0	-	-0.3458070322555945	0.6045384687845874	4587
chr10	108211830	108211849	108210000-108220000	822.0	-	-0.3458070322555945	0.6045384687845874	4588
chr10	109887094	109887113	109880000-109890000	812.0	+	-0.4036665574647379	0.6550924238862083	4589
chr10	110124121	110124140	110120000-110130000	867.0	-	-0.0717549292692869	0.2679780305818982	4590
chr10	110733521	110733540	110730000-110740000	930.0	-	-1.0683533490304318	1.5856768312737035	4591
chr10	111164681	111164700	111160000-111170000	838.0	-	-0.3138116125239834	0.6396726276878841	4592
chr10	111165155	111165174	111160000-111170000	808.0	-	-0.3138116125239834	0.6396726276878841	4593
chr10	111494643	111494662	111490000-111500000	834.0	+	-0.3744437255523269	0.801040708632064	4594
chr10	111977761	111977780	111970000-111980000	881.0	+	-0.7255651724712472	1.175145497943044	4595
chr10	114442207	114442226	114440000-114450000	811.0	+	-0.1241054857646338	0.2911512360392872	4596
chr10	114799559	114799578	114790000-114800000	817.0	+	-0.1346679288128051	0.3913361092387713	4597
chr10	114799714	114799733	114790000-114800000	824.0	+	-0.1346679288128051	0.3913361092387713	4598
chr10	115161602	115161621	115160000-115170000	819.0	-	-1.0252249823906363	1.5901948919478393	4599
chr10	115163699	115163718	115160000-115170000	817.0	-	-1.0252249823906363	1.5901948919478393	4600
chr10	115164093	115164112	115160000-115170000	857.0	-	-1.0252249823906363	1.5901948919478393	4601
chr10	115169121	115169140	115160000-115170000	871.0	+	-1.0252249823906363	1.5901948919478393	4602
chr10	115169729	115169748	115160000-115170000	823.0	-	-1.0252249823906363	1.5901948919478393	4603
chr10	116193829	116193848	116190000-116200000	891.0	-	-0.3493667660445373	0.7070606002004112	4604
chr10	116196511	116196530	116190000-116200000	804.0	-	-0.3493667660445373	0.7070606002004112	4605
chr10	116197516	116197535	116190000-116200000	909.0	-	-0.3493667660445373	0.7070606002004112	4606
chr10	116199213	116199232	116190000-116200000	906.0	+	-0.3493667660445373	0.7070606002004112	4607
chr10	116922980	116922999	116920000-116930000	834.0	-	-0.3753914318157046	0.7896733914740758	4608
chr10	116923833	116923852	116920000-116930000	841.0	-	-0.3753914318157046	0.7896733914740758	4609
chr10	116927507	116927526	116920000-116930000	839.0	+	-0.3753914318157046	0.7896733914740758	4610
chr10	117228942	117228961	117220000-117230000	810.0	-	-0.2745523533018478	0.4251901113192986	4611
chr10	117696388	117696407	117690000-117700000	819.0	-	-0.6828021784177305	1.211283721285655	4612
chr10	119241200	119241219	119240000-119250000	819.0	+	-0.5157177357058317	0.9066799086598364	4613
chr10	119244211	119244230	119240000-119250000	888.0	+	-0.5157177357058317	0.9066799086598364	4614
chr10	119245680	119245699	119240000-119250000	836.0	-	-0.5157177357058317	0.9066799086598364	4615
chr10	119246223	119246242	119240000-119250000	812.0	-	-0.5157177357058317	0.9066799086598364	4616
chr10	119633783	119633802	119630000-119640000	801.0	-	-0.2742511899930531	0.2835091360528913	4617
chr10	120220025	120220044	120220000-120230000	826.0	+	-0.9197141168393952	1.4207799988911147	4618
chr10	120224124	120224143	120220000-120230000	865.0	+	-0.9197141168393952	1.4207799988911147	4619
chr10	120227963	120227982	120220000-120230000	806.0	+	-0.9197141168393952	1.4207799988911147	4620
chr10	120896034	120896053	120890000-120900000	877.0	+	-0.6350059352323607	1.0277358697731829	4621
chr10	120898322	120898341	120890000-120900000	804.0	-	-0.6350059352323607	1.0277358697731829	4622
chr10	121291793	121291812	121290000-121300000	806.0	+	-0.6440921828461109	0.8271843392968579	4623
chr10	121293025	121293044	121290000-121300000	800.0	-	-0.6440921828461109	0.8271843392968579	4624
chr10	121294554	121294573	121290000-121300000	881.0	+	-0.6440921828461109	0.8271843392968579	4625
chr10	121297573	121297592	121290000-121300000	868.0	-	-0.6440921828461109	0.8271843392968579	4626
chr10	121299138	121299157	121290000-121300000	807.0	-	-0.6440921828461109	0.8271843392968579	4627
chr10	122090460	122090479	122090000-122100000	808.0	-	-1.155014929282346	1.773806202160458	4628
chr10	122090659	122090678	122090000-122100000	842.0	+	-1.155014929282346	1.773806202160458	4629
chr10	122099085	122099104	122090000-122100000	819.0	+	-1.155014929282346	1.773806202160458	4630
chr10	122544058	122544077	122540000-122550000	806.0	+	-0.5515409377207805	0.5190496659115544	4631
chr10	122794204	122794223	122790000-122800000	809.0	-	-0.5656989896589166	1.1101739807695064	4632
chr10	122794492	122794511	122790000-122800000	873.0	+	-0.5656989896589166	1.1101739807695064	4633
chr10	122798102	122798121	122790000-122800000	873.0	+	-0.5656989896589166	1.1101739807695064	4634
chr10	123208917	123208936	123200000-123210000	812.0	+	-1.1569683406903	1.802193645036968	4635
chr10	125012289	125012308	125010000-125020000	812.0	-	-0.3864609861903528	0.6194111091442902	4636
chr10	126033554	126033573	126030000-126040000	814.0	-	-0.3947499484501678	0.6343691748241129	4637
chr10	126034129	126034148	126030000-126040000	808.0	-	-0.3947499484501678	0.6343691748241129	4638
chr10	126330775	126330794	126330000-126340000	866.0	-	-0.0873227383700947	0.2937149133006256	4639
chr10	126332748	126332767	126330000-126340000	803.0	-	-0.0873227383700947	0.2937149133006256	4640
chr10	126334966	126334985	126330000-126340000	818.0	-	-0.0873227383700947	0.2937149133006256	4641
chr10	126337756	126337775	126330000-126340000	818.0	-	-0.0873227383700947	0.2937149133006256	4642
chr10	126338894	126338913	126330000-126340000	831.0	+	-0.0873227383700947	0.2937149133006256	4643
chr10	126889344	126889363	126880000-126890000	868.0	-	-0.6319829975212929	0.9470256058874836	4644
chr10	127060184	127060203	127060000-127070000	801.0	-	-0.310835571941479	0.4487809356094954	4645
chr10	127064974	127064993	127060000-127070000	819.0	+	-0.310835571941479	0.4487809356094954	4646
chr10	127340805	127340824	127340000-127350000	801.0	+	-0.1534530981822362	0.4497882389368697	4647
chr10	127341519	127341538	127340000-127350000	807.0	-	-0.1534530981822362	0.4497882389368697	4648
chr10	127342477	127342496	127340000-127350000	941.0	-	-0.1534530981822362	0.4497882389368697	4649
chr10	127349704	127349723	127340000-127350000	851.0	+	-0.1534530981822362	0.4497882389368697	4650
chr10	127671887	127671906	127670000-127680000	804.0	+	-0.1583339669591033	0.5123066904961704	4651
chr10	127677926	127677945	127670000-127680000	801.0	-	-0.1583339669591033	0.5123066904961704	4652
chr10	127678148	127678167	127670000-127680000	839.0	-	-0.1583339669591033	0.5123066904961704	4653
chr10	128042088	128042107	128040000-128050000	829.0	+	-0.4802582003441706	0.9382762256381064	4654
chr10	128042499	128042518	128040000-128050000	821.0	+	-0.4802582003441706	0.9382762256381064	4655
chr10	128043201	128043220	128040000-128050000	825.0	+	-0.4802582003441706	0.9382762256381064	4656
chr10	128990281	128990300	128990000-129000000	918.0	-	-0.7845316338461045	1.5898751199998895	4657
chr11	3938080	3938099	3930000-3940000	819.0	-	-0.1712450176529386	0.6522482767906194	4658
chr11	4135085	4135104	4130000-4140000	908.0	+	-0.0908754372055359	0.2846578105051008	4659
chr11	4135548	4135567	4130000-4140000	841.0	-	-0.0908754372055359	0.2846578105051008	4660
chr11	4138637	4138656	4130000-4140000	809.0	+	-0.0908754372055359	0.2846578105051008	4661
chr11	5093861	5093880	5090000-5100000	835.0	-	-0.5418223910664126	1.2512857509750572	4662
chr11	5956078	5956097	5950000-5960000	812.0	-	-0.1216710684893579	0.5901359106370968	4663
chr11	6636334	6636353	6630000-6640000	917.0	+	-0.576908622901011	1.1111289838741651	4664
chr11	6639075	6639094	6630000-6640000	800.0	-	-0.576908622901011	1.1111289838741651	4665
chr11	7200206	7200225	7200000-7210000	896.0	+	-1.011490499399067	1.52278206708417	4666
chr11	7201287	7201306	7200000-7210000	820.0	+	-1.011490499399067	1.52278206708417	4667
chr11	7204073	7204092	7200000-7210000	812.0	-	-1.011490499399067	1.52278206708417	4668
chr11	7205462	7205481	7200000-7210000	817.0	-	-1.011490499399067	1.52278206708417	4669
chr11	7207576	7207595	7200000-7210000	838.0	-	-1.011490499399067	1.52278206708417	4670
chr11	7583090	7583109	7580000-7590000	803.0	+	-0.1332178589592094	0.5107134071477962	4671
chr11	8947195	8947214	8940000-8950000	805.0	-	-0.2013174145944909	0.5682621379515065	4672
chr11	10456424	10456443	10450000-10460000	867.0	+	-0.0760028766915567	0.3845251249951498	4673
chr11	11140817	11140836	11140000-11150000	863.0	-	-0.7795331771224154	1.409234396686514	4674
chr11	11781722	11781741	11780000-11790000	853.0	+	-0.6857683824554797	1.0601276499181234	4675
chr11	11788589	11788608	11780000-11790000	914.0	-	-0.6857683824554797	1.0601276499181234	4676
chr11	11788891	11788910	11780000-11790000	898.0	-	-0.6857683824554797	1.0601276499181234	4677
chr11	12022128	12022147	12020000-12030000	819.0	-	-0.782227501773802	1.0425467130165855	4678
chr11	12023274	12023293	12020000-12030000	825.0	+	-0.782227501773802	1.0425467130165855	4679
chr11	12024085	12024104	12020000-12030000	808.0	-	-0.782227501773802	1.0425467130165855	4680
chr11	12025018	12025037	12020000-12030000	807.0	-	-0.782227501773802	1.0425467130165855	4681
chr11	12025861	12025880	12020000-12030000	851.0	+	-0.782227501773802	1.0425467130165855	4682
