chrom	start	end	span	score_2	strand_2	num_ctcf	log2_insulation_score_200000	boundary_strength_200000	boundary_index	index
chr10	68340000	68350000	68344619-68344638	802.0	+	2	-0.797	1.24	3447	16741
chr10	68340000	68350000	68348614-68348633	883.0	-	2	-0.797	1.24	3447	16742
chr10	68340000	68350000	68344619-68344638,68348614-68348633			2	-0.797	1.24	3447	16743
chr10	68340000	68350000	68340000-68350000			2	-0.797	1.24	3447	16744
chr10	68770000	68780000	68770000-68780000			0	-0.1311	0.3699	3448	16745
chr10	68950000	68960000	68953809-68953828	817.0	+	4	-0.5645	1.28	3449	16746
chr10	68950000	68960000	68954964-68954983	802.0	+	4	-0.5645	1.28	3449	16747
chr10	68950000	68960000	68955860-68955879	813.0	+	4	-0.5645	1.28	3449	16748
chr10	68950000	68960000	68957314-68957333	825.0	+	4	-0.5645	1.28	3449	16749
chr10	68950000	68960000	68953809-68953828,68954964-68954983,68955860-68955879,68957314-68957333			4	-0.5645	1.28	3449	16750
chr10	68950000	68960000	68950000-68960000			4	-0.5645	1.28	3449	16751
chr10	69210000	69220000	69216124-69216143	804.0	+	3	-0.257	0.7812	3450	16752
chr10	69210000	69220000	69217651-69217670	805.0	-	3	-0.257	0.7812	3450	16753
chr10	69210000	69220000	69218499-69218518	805.0	+	3	-0.257	0.7812	3450	16754
chr10	69210000	69220000	69216124-69216143,69217651-69217670,69218499-69218518			3	-0.257	0.7812	3450	16755
chr10	69210000	69220000	69210000-69220000			3	-0.257	0.7812	3450	16756
chr10	69410000	69420000	69413431-69413450	883.0	-	5	-0.4622	1.05	3451	16757
chr10	69410000	69420000	69413649-69413668	801.0	-	5	-0.4622	1.05	3451	16758
chr10	69410000	69420000	69413840-69413859	810.0	-	5	-0.4622	1.05	3451	16759
chr10	69410000	69420000	69415251-69415270	865.0	-	5	-0.4622	1.05	3451	16760
chr10	69410000	69420000	69419952-69419971	828.0	+	5	-0.4622	1.05	3451	16761
chr10	69410000	69420000	69413431-69413450,69413649-69413668,69413840-69413859,69415251-69415270,69419952-69419971			5	-0.4622	1.05	3451	16762
chr10	69410000	69420000	69410000-69420000			5	-0.4622	1.05	3451	16763
chr10	69510000	69520000	69513813-69513832	818.0	-	6	-0.2458	0.3484	3452	16764
chr10	69510000	69520000	69515806-69515825	867.0	+	6	-0.2458	0.3484	3452	16765
chr10	69510000	69520000	69516416-69516435	816.0	-	6	-0.2458	0.3484	3452	16766
chr10	69510000	69520000	69516440-69516459	935.0	+	6	-0.2458	0.3484	3452	16767
chr10	69510000	69520000	69517434-69517453	814.0	-	6	-0.2458	0.3484	3452	16768
chr10	69510000	69520000	69517856-69517875	823.0	+	6	-0.2458	0.3484	3452	16769
chr10	69510000	69520000	69513813-69513832,69515806-69515825,69516416-69516435,69516440-69516459,69517434-69517453,69517856-69517875			6	-0.2458	0.3484	3452	16770
chr10	69510000	69520000	69510000-69520000			6	-0.2458	0.3484	3452	16771
chr10	69720000	69730000	69726228-69726247	837.0	-	1	-0.00514	0.509	3453	16772
chr10	69720000	69730000	69720000-69730000			1	-0.00514	0.509	3453	16773
chr10	70130000	70140000	70131333-70131352	847.0	-	5	-0.508	1.101	3454	16774
chr10	70130000	70140000	70131762-70131781	824.0	-	5	-0.508	1.101	3454	16775
chr10	70130000	70140000	70135535-70135554	806.0	+	5	-0.508	1.101	3454	16776
chr10	70130000	70140000	70138505-70138524	802.0	+	5	-0.508	1.101	3454	16777
chr10	70130000	70140000	70139386-70139405	832.0	+	5	-0.508	1.101	3454	16778
chr10	70130000	70140000	70131333-70131352,70131762-70131781,70135535-70135554,70138505-70138524,70139386-70139405			5	-0.508	1.101	3454	16779
chr10	70130000	70140000	70130000-70140000			5	-0.508	1.101	3454	16780
chr10	70430000	70440000	70430658-70430677	849.0	+	6	-0.3481	1.0625	3455	16781
chr10	70430000	70440000	70434329-70434348	838.0	-	6	-0.3481	1.0625	3455	16782
chr10	70430000	70440000	70437360-70437379	805.0	+	6	-0.3481	1.0625	3455	16783
chr10	70430000	70440000	70437867-70437886	803.0	+	6	-0.3481	1.0625	3455	16784
chr10	70430000	70440000	70438213-70438232	805.0	+	6	-0.3481	1.0625	3455	16785
chr10	70430000	70440000	70439083-70439102	802.0	-	6	-0.3481	1.0625	3455	16786
chr10	70430000	70440000	70430658-70430677,70434329-70434348,70437360-70437379,70437867-70437886,70438213-70438232,70439083-70439102			6	-0.3481	1.0625	3455	16787
chr10	70430000	70440000	70430000-70440000			6	-0.3481	1.0625	3455	16788
chr10	70890000	70900000	70892559-70892578	818.0	-	4	-0.6255	1.331	3456	16789
chr10	70890000	70900000	70893391-70893410	826.0	+	4	-0.6255	1.331	3456	16790
chr10	70890000	70900000	70893654-70893673	816.0	-	4	-0.6255	1.331	3456	16791
chr10	70890000	70900000	70897300-70897319	812.0	-	4	-0.6255	1.331	3456	16792
chr10	70890000	70900000	70892559-70892578,70893391-70893410,70893654-70893673,70897300-70897319			4	-0.6255	1.331	3456	16793
chr10	70890000	70900000	70890000-70900000			4	-0.6255	1.331	3456	16794
chr10	71300000	71310000	71301462-71301481	832.0	-	6	-0.7593	1.555	3457	16795
chr10	71300000	71310000	71303453-71303472	932.0	+	6	-0.7593	1.555	3457	16796
chr10	71300000	71310000	71304003-71304022	820.0	-	6	-0.7593	1.555	3457	16797
chr10	71300000	71310000	71304682-71304701	867.0	+	6	-0.7593	1.555	3457	16798
chr10	71300000	71310000	71305744-71305763	805.0	-	6	-0.7593	1.555	3457	16799
chr10	71300000	71310000	71306784-71306803	818.0	+	6	-0.7593	1.555	3457	16800
chr10	71300000	71310000	71301462-71301481,71303453-71303472,71304003-71304022,71304682-71304701,71305744-71305763,71306784-71306803			6	-0.7593	1.555	3457	16801
chr10	71300000	71310000	71300000-71310000			6	-0.7593	1.555	3457	16802
chr10	71890000	71900000	71891519-71891538	835.0	+	5	-0.2037	0.7583	3458	16803
chr10	71890000	71900000	71895201-71895220	805.0	+	5	-0.2037	0.7583	3458	16804
chr10	71890000	71900000	71896319-71896338	842.0	+	5	-0.2037	0.7583	3458	16805
chr10	71890000	71900000	71896558-71896577	925.0	-	5	-0.2037	0.7583	3458	16806
chr10	71890000	71900000	71896629-71896648	805.0	+	5	-0.2037	0.7583	3458	16807
chr10	71890000	71900000	71891519-71891538,71895201-71895220,71896319-71896338,71896558-71896577,71896629-71896648			5	-0.2037	0.7583	3458	16808
chr10	71890000	71900000	71890000-71900000			5	-0.2037	0.7583	3458	16809
chr10	72350000	72360000	72351199-72351218	865.0	-	4	-1.621	2.555	3459	16810
chr10	72350000	72360000	72354792-72354811	808.0	-	4	-1.621	2.555	3459	16811
chr10	72350000	72360000	72354948-72354967	823.0	-	4	-1.621	2.555	3459	16812
chr10	72350000	72360000	72358959-72358978	840.0	-	4	-1.621	2.555	3459	16813
chr10	72350000	72360000	72351199-72351218,72354792-72354811,72354948-72354967,72358959-72358978			4	-1.621	2.555	3459	16814
chr10	72350000	72360000	72350000-72360000			4	-1.621	2.555	3459	16815
chr10	72840000	72850000	72846266-72846285	804.0	-	1	-0.508	0.517	3460	16816
chr10	72840000	72850000	72840000-72850000			1	-0.508	0.517	3460	16817
chr10	73240000	73250000	73247069-73247088	843.0	-	1	-0.5786	1.01	3461	16818
chr10	73240000	73250000	73240000-73250000			1	-0.5786	1.01	3461	16819
chr10	73700000	73710000	73700365-73700384	803.0	-	1	-0.4026	0.9507	3462	16820
chr10	73700000	73710000	73700000-73710000			1	-0.4026	0.9507	3462	16821
chr10	74240000	74250000	74243727-74243746	805.0	-	2	-1.12	1.718	3463	16822
chr10	74240000	74250000	74244266-74244285	911.0	+	2	-1.12	1.718	3463	16823
chr10	74240000	74250000	74243727-74243746,74244266-74244285			2	-1.12	1.718	3463	16824
chr10	74240000	74250000	74240000-74250000			2	-1.12	1.718	3463	16825
chr10	74720000	74730000	74720000-74730000			0	-0.1368	0.4429	3464	16826
chr10	75100000	75110000	75100012-75100031	818.0	+	7	-0.8	0.4553	3465	16827
chr10	75100000	75110000	75100111-75100130	971.0	-	7	-0.8	0.4553	3465	16828
chr10	75100000	75110000	75100177-75100196	817.0	+	7	-0.8	0.4553	3465	16829
chr10	75100000	75110000	75103928-75103947	819.0	+	7	-0.8	0.4553	3465	16830
chr10	75100000	75110000	75108544-75108563	864.0	-	7	-0.8	0.4553	3465	16831
chr10	75100000	75110000	75108648-75108667	802.0	+	7	-0.8	0.4553	3465	16832
chr10	75100000	75110000	75108813-75108832	877.0	-	7	-0.8	0.4553	3465	16833
chr10	75100000	75110000	75100012-75100031,75100111-75100130,75100177-75100196,75103928-75103947,75108544-75108563,75108648-75108667,75108813-75108832			7	-0.8	0.4553	3465	16834
chr10	75100000	75110000	75100000-75110000			7	-0.8	0.4553	3465	16835
chr10	75240000	75250000	75240071-75240090	834.0	+	5	-1.044	1.461	3466	16836
chr10	75240000	75250000	75240157-75240176	810.0	+	5	-1.044	1.461	3466	16837
chr10	75240000	75250000	75243172-75243191	800.0	-	5	-1.044	1.461	3466	16838
chr10	75240000	75250000	75245862-75245881	801.0	-	5	-1.044	1.461	3466	16839
chr10	75240000	75250000	75246027-75246046	819.0	+	5	-1.044	1.461	3466	16840
chr10	75240000	75250000	75240071-75240090,75240157-75240176,75243172-75243191,75245862-75245881,75246027-75246046			5	-1.044	1.461	3466	16841
chr10	75240000	75250000	75240000-75250000			5	-1.044	1.461	3466	16842
chr10	76030000	76040000	76030882-76030901	839.0	+	4	-0.2861	0.6177	3467	16843
chr10	76030000	76040000	76032024-76032043	825.0	-	4	-0.2861	0.6177	3467	16844
chr10	76030000	76040000	76033805-76033824	827.0	-	4	-0.2861	0.6177	3467	16845
chr10	76030000	76040000	76036505-76036524	888.0	-	4	-0.2861	0.6177	3467	16846
chr10	76030000	76040000	76030882-76030901,76032024-76032043,76033805-76033824,76036505-76036524			4	-0.2861	0.6177	3467	16847
chr10	76030000	76040000	76030000-76040000			4	-0.2861	0.6177	3467	16848
chr10	76300000	76310000	76302124-76302143	855.0	-	7	-0.2169	0.633	3468	16849
chr10	76300000	76310000	76303783-76303802	808.0	+	7	-0.2169	0.633	3468	16850
chr10	76300000	76310000	76303918-76303937	851.0	-	7	-0.2169	0.633	3468	16851
chr10	76300000	76310000	76304562-76304581	818.0	+	7	-0.2169	0.633	3468	16852
chr10	76300000	76310000	76305300-76305319	817.0	+	7	-0.2169	0.633	3468	16853
chr10	76300000	76310000	76307766-76307785	806.0	+	7	-0.2169	0.633	3468	16854
chr10	76300000	76310000	76308410-76308429	829.0	-	7	-0.2169	0.633	3468	16855
chr10	76300000	76310000	76302124-76302143,76303783-76303802,76303918-76303937,76304562-76304581,76305300-76305319,76307766-76307785,76308410-76308429			7	-0.2169	0.633	3468	16856
chr10	76300000	76310000	76300000-76310000			7	-0.2169	0.633	3468	16857
chr10	76550000	76560000	76550000-76560000			0	-0.8535	1.148	3469	16858
chr10	77160000	77170000	77165914-77165933	879.0	+	1	-1.285	1.892	3470	16859
chr10	77160000	77170000	77160000-77170000			1	-1.285	1.892	3470	16860
chr10	77770000	77780000	77770689-77770708	800.0	-	6	-0.6133	1.188	3471	16861
chr10	77770000	77780000	77772128-77772147	803.0	+	6	-0.6133	1.188	3471	16862
chr10	77770000	77780000	77776706-77776725	815.0	+	6	-0.6133	1.188	3471	16863
chr10	77770000	77780000	77777955-77777974	826.0	+	6	-0.6133	1.188	3471	16864
chr10	77770000	77780000	77779235-77779254	802.0	-	6	-0.6133	1.188	3471	16865
chr10	77770000	77780000	77779988-77780007	805.0	+	6	-0.6133	1.188	3471	16866
chr10	77770000	77780000	77770689-77770708,77772128-77772147,77776706-77776725,77777955-77777974,77779235-77779254,77779988-77780007			6	-0.6133	1.188	3471	16867
chr10	77770000	77780000	77770000-77780000			6	-0.6133	1.188	3471	16868
chr10	78030000	78040000	78034201-78034220	810.0	+	3	-1.386	1.978	3472	16869
chr10	78030000	78040000	78034971-78034990	864.0	-	3	-1.386	1.978	3472	16870
chr10	78030000	78040000	78037520-78037539	837.0	-	3	-1.386	1.978	3472	16871
chr10	78030000	78040000	78034201-78034220,78034971-78034990,78037520-78037539			3	-1.386	1.978	3472	16872
chr10	78030000	78040000	78030000-78040000			3	-1.386	1.978	3472	16873
chr10	78650000	78660000	78657746-78657765	920.0	-	1	-0.3098	0.75	3473	16874
chr10	78650000	78660000	78650000-78660000			1	-0.3098	0.75	3473	16875
chr10	79210000	79220000	79211499-79211518	807.0	-	11	-0.5957	1.131	3474	16876
chr10	79210000	79220000	79211982-79212001	821.0	-	11	-0.5957	1.131	3474	16877
chr10	79210000	79220000	79213088-79213107	804.0	+	11	-0.5957	1.131	3474	16878
chr10	79210000	79220000	79214972-79214991	815.0	-	11	-0.5957	1.131	3474	16879
chr10	79210000	79220000	79215722-79215741	811.0	+	11	-0.5957	1.131	3474	16880
chr10	79210000	79220000	79216268-79216287	815.0	+	11	-0.5957	1.131	3474	16881
chr10	79210000	79220000	79216353-79216372	810.0	-	11	-0.5957	1.131	3474	16882
chr10	79210000	79220000	79216523-79216542	809.0	+	11	-0.5957	1.131	3474	16883
chr10	79210000	79220000	79219274-79219293	811.0	+	11	-0.5957	1.131	3474	16884
chr10	79210000	79220000	79219919-79219938	815.0	-	11	-0.5957	1.131	3474	16885
chr10	79210000	79220000	79219932-79219951	834.0	-	11	-0.5957	1.131	3474	16886
chr10	79210000	79220000	79211499-79211518,79211982-79212001,79213088-79213107,79214972-79214991,79215722-79215741,79216268-79216287,79216353-79216372,79216523-79216542,79219274-79219293,79219919-79219938,79219932-79219951			11	-0.5957	1.131	3474	16887
chr10	79210000	79220000	79210000-79220000			11	-0.5957	1.131	3474	16888
chr10	80240000	80250000	80245932-80245951	821.0	+	2	-0.799	1.267	3475	16889
chr10	80240000	80250000	80247960-80247979	830.0	+	2	-0.799	1.267	3475	16890
chr10	80240000	80250000	80245932-80245951,80247960-80247979			2	-0.799	1.267	3475	16891
chr10	80240000	80250000	80240000-80250000			2	-0.799	1.267	3475	16892
chr10	80660000	80670000	80662534-80662553	831.0	-	4	-0.7314	1.049	3476	16893
chr10	80660000	80670000	80662821-80662840	971.0	+	4	-0.7314	1.049	3476	16894
chr10	80660000	80670000	80664261-80664280	918.0	+	4	-0.7314	1.049	3476	16895
chr10	80660000	80670000	80666299-80666318	836.0	-	4	-0.7314	1.049	3476	16896
chr10	80660000	80670000	80662534-80662553,80662821-80662840,80664261-80664280,80666299-80666318			4	-0.7314	1.049	3476	16897
chr10	80660000	80670000	80660000-80670000			4	-0.7314	1.049	3476	16898
chr10	82740000	82750000	82740707-82740726	858.0	-	3	-0.5933	0.636	3477	16899
chr10	82740000	82750000	82745433-82745452	838.0	-	3	-0.5933	0.636	3477	16900
chr10	82740000	82750000	82749615-82749634	802.0	-	3	-0.5933	0.636	3477	16901
chr10	82740000	82750000	82740707-82740726,82745433-82745452,82749615-82749634			3	-0.5933	0.636	3477	16902
chr10	82740000	82750000	82740000-82750000			3	-0.5933	0.636	3477	16903
chr10	83010000	83020000	83014672-83014691	806.0	-	1	-0.4683	0.4202	3478	16904
chr10	83010000	83020000	83010000-83020000			1	-0.4683	0.4202	3478	16905
chr10	84130000	84140000	84132192-84132211	821.0	-	3	-0.9004	1.414	3479	16906
chr10	84130000	84140000	84134140-84134159	805.0	+	3	-0.9004	1.414	3479	16907
chr10	84130000	84140000	84136993-84137012	813.0	-	3	-0.9004	1.414	3479	16908
chr10	84130000	84140000	84132192-84132211,84134140-84134159,84136993-84137012			3	-0.9004	1.414	3479	16909
chr10	84130000	84140000	84130000-84140000			3	-0.9004	1.414	3479	16910
chr10	84540000	84550000	84540678-84540697	820.0	+	8	-1.407	2.227	3480	16911
chr10	84540000	84550000	84540948-84540967	803.0	-	8	-1.407	2.227	3480	16912
chr10	84540000	84550000	84541462-84541481	804.0	+	8	-1.407	2.227	3480	16913
chr10	84540000	84550000	84541859-84541878	808.0	+	8	-1.407	2.227	3480	16914
chr10	84540000	84550000	84546311-84546330	847.0	-	8	-1.407	2.227	3480	16915
chr10	84540000	84550000	84549058-84549077	931.0	-	8	-1.407	2.227	3480	16916
chr10	84540000	84550000	84549077-84549096	820.0	+	8	-1.407	2.227	3480	16917
chr10	84540000	84550000	84549608-84549627	837.0	-	8	-1.407	2.227	3480	16918
chr10	84540000	84550000	84540678-84540697,84540948-84540967,84541462-84541481,84541859-84541878,84546311-84546330,84549058-84549077,84549077-84549096,84549608-84549627			8	-1.407	2.227	3480	16919
chr10	84540000	84550000	84540000-84550000			8	-1.407	2.227	3480	16920
chr10	86380000	86390000	86383682-86383701	820.0	+	4	-1.052	1.236	3481	16921
chr10	86380000	86390000	86385979-86385998	800.0	-	4	-1.052	1.236	3481	16922
chr10	86380000	86390000	86389813-86389832	807.0	-	4	-1.052	1.236	3481	16923
chr10	86380000	86390000	86389815-86389834	821.0	+	4	-1.052	1.236	3481	16924
chr10	86380000	86390000	86383682-86383701,86385979-86385998,86389813-86389832,86389815-86389834			4	-1.052	1.236	3481	16925
chr10	86380000	86390000	86380000-86390000			4	-1.052	1.236	3481	16926
chr10	86690000	86700000	86690755-86690774	805.0	-	9	-0.4873	0.843	3482	16927
chr10	86690000	86700000	86692272-86692291	853.0	+	9	-0.4873	0.843	3482	16928
chr10	86690000	86700000	86692688-86692707	823.0	+	9	-0.4873	0.843	3482	16929
chr10	86690000	86700000	86693955-86693974	841.0	+	9	-0.4873	0.843	3482	16930
chr10	86690000	86700000	86696178-86696197	826.0	-	9	-0.4873	0.843	3482	16931
chr10	86690000	86700000	86696478-86696497	820.0	-	9	-0.4873	0.843	3482	16932
chr10	86690000	86700000	86698392-86698411	901.0	+	9	-0.4873	0.843	3482	16933
chr10	86690000	86700000	86699838-86699857	870.0	-	9	-0.4873	0.843	3482	16934
chr10	86690000	86700000	86699913-86699932	841.0	-	9	-0.4873	0.843	3482	16935
chr10	86690000	86700000	86690755-86690774,86692272-86692291,86692688-86692707,86693955-86693974,86696178-86696197,86696478-86696497,86698392-86698411,86699838-86699857,86699913-86699932			9	-0.4873	0.843	3482	16936
chr10	86690000	86700000	86690000-86700000			9	-0.4873	0.843	3482	16937
chr10	86920000	86930000	86928447-86928466	825.0	-	2	-0.3787	1.261	3483	16938
chr10	86920000	86930000	86929481-86929500	813.0	-	2	-0.3787	1.261	3483	16939
chr10	86920000	86930000	86928447-86928466,86929481-86929500			2	-0.3787	1.261	3483	16940
chr10	86920000	86930000	86920000-86930000			2	-0.3787	1.261	3483	16941
chr10	87850000	87860000	87850945-87850964	877.0	+	2	-1.028	1.682	3484	16942
chr10	87850000	87860000	87856524-87856543	808.0	+	2	-1.028	1.682	3484	16943
chr10	87850000	87860000	87850945-87850964,87856524-87856543			2	-1.028	1.682	3484	16944
chr10	87850000	87860000	87850000-87860000			2	-1.028	1.682	3484	16945
chr10	88390000	88400000	88390018-88390037	833.0	+	4	-0.2576	0.2876	3485	16946
chr10	88390000	88400000	88390680-88390699	843.0	-	4	-0.2576	0.2876	3485	16947
chr10	88390000	88400000	88391477-88391496	805.0	+	4	-0.2576	0.2876	3485	16948
chr10	88390000	88400000	88398759-88398778	802.0	+	4	-0.2576	0.2876	3485	16949
chr10	88390000	88400000	88390018-88390037,88390680-88390699,88391477-88391496,88398759-88398778			4	-0.2576	0.2876	3485	16950
chr10	88390000	88400000	88390000-88400000			4	-0.2576	0.2876	3485	16951
chr10	88550000	88560000	88553351-88553370	841.0	-	2	-0.52	1.122	3486	16952
chr10	88550000	88560000	88558037-88558056	803.0	-	2	-0.52	1.122	3486	16953
chr10	88550000	88560000	88553351-88553370,88558037-88558056			2	-0.52	1.122	3486	16954
chr10	88550000	88560000	88550000-88560000			2	-0.52	1.122	3486	16955
chr10	88820000	88830000	88827165-88827184	823.0	-	1	-0.3162	0.925	3487	16956
chr10	88820000	88830000	88820000-88830000			1	-0.3162	0.925	3487	16957
chr10	89000000	89010000	89000000-89010000			0	-0.2634	0.3623	3488	16958
chr10	89230000	89240000	89230385-89230404	832.0	-	4	-0.751	1.209	3489	16959
chr10	89230000	89240000	89232685-89232704	820.0	+	4	-0.751	1.209	3489	16960
chr10	89230000	89240000	89234627-89234646	880.0	+	4	-0.751	1.209	3489	16961
chr10	89230000	89240000	89236316-89236335	819.0	-	4	-0.751	1.209	3489	16962
chr10	89230000	89240000	89230385-89230404,89232685-89232704,89234627-89234646,89236316-89236335			4	-0.751	1.209	3489	16963
chr10	89230000	89240000	89230000-89240000			4	-0.751	1.209	3489	16964
chr10	89410000	89420000	89412085-89412104	801.0	-	4	-0.1783	0.601	3490	16965
chr10	89410000	89420000	89412088-89412107	801.0	+	4	-0.1783	0.601	3490	16966
chr10	89410000	89420000	89414788-89414807	826.0	-	4	-0.1783	0.601	3490	16967
chr10	89410000	89420000	89417479-89417498	808.0	+	4	-0.1783	0.601	3490	16968
chr10	89410000	89420000	89412085-89412104,89412088-89412107,89414788-89414807,89417479-89417498			4	-0.1783	0.601	3490	16969
chr10	89410000	89420000	89410000-89420000			4	-0.1783	0.601	3490	16970
chr10	89790000	89800000	89793837-89793856	901.0	+	1	-1.22	1.5625	3491	16971
chr10	89790000	89800000	89790000-89800000			1	-1.22	1.5625	3491	16972
chr10	90870000	90880000	90871391-90871410	898.0	-	2	-1.285	2.076	3492	16973
chr10	90870000	90880000	90871741-90871760	847.0	+	2	-1.285	2.076	3492	16974
chr10	90870000	90880000	90871391-90871410,90871741-90871760			2	-1.285	2.076	3492	16975
chr10	90870000	90880000	90870000-90880000			2	-1.285	2.076	3492	16976
chr10	91280000	91290000	91282403-91282422	805.0	+	1	-0.7046	1.4	3493	16977
chr10	91280000	91290000	91280000-91290000			1	-0.7046	1.4	3493	16978
chr10	91700000	91710000	91700546-91700565	842.0	-	1	-0.2637	0.4019	3494	16979
chr10	91700000	91710000	91700000-91710000			1	-0.2637	0.4019	3494	16980
chr10	92060000	92070000	92060269-92060288	820.0	+	3	-0.5522	1.201	3495	16981
chr10	92060000	92070000	92064790-92064809	800.0	-	3	-0.5522	1.201	3495	16982
chr10	92060000	92070000	92065299-92065318	812.0	-	3	-0.5522	1.201	3495	16983
chr10	92060000	92070000	92060269-92060288,92064790-92064809,92065299-92065318			3	-0.5522	1.201	3495	16984
chr10	92060000	92070000	92060000-92070000			3	-0.5522	1.201	3495	16985
chr10	92440000	92450000	92440000-92450000			0	-0.6953	1.374	3496	16986
chr10	92590000	92600000	92590871-92590890	902.0	+	5	-0.4075	0.283	3497	16987
chr10	92590000	92600000	92593288-92593307	813.0	-	5	-0.4075	0.283	3497	16988
chr10	92590000	92600000	92593496-92593515	809.0	-	5	-0.4075	0.283	3497	16989
chr10	92590000	92600000	92597131-92597150	807.0	+	5	-0.4075	0.283	3497	16990
chr10	92590000	92600000	92597544-92597563	818.0	-	5	-0.4075	0.283	3497	16991
chr10	92590000	92600000	92590871-92590890,92593288-92593307,92593496-92593515,92597131-92597150,92597544-92597563			5	-0.4075	0.283	3497	16992
chr10	92590000	92600000	92590000-92600000			5	-0.4075	0.283	3497	16993
chr10	92880000	92890000	92880461-92880480	852.0	-	2	-0.4592	0.911	3498	16994
chr10	92880000	92890000	92885064-92885083	912.0	+	2	-0.4592	0.911	3498	16995
chr10	92880000	92890000	92880461-92880480,92885064-92885083			2	-0.4592	0.911	3498	16996
chr10	92880000	92890000	92880000-92890000			2	-0.4592	0.911	3498	16997
chr10	93070000	93080000	93071906-93071925	881.0	+	8	-0.2051	0.4863	3499	16998
chr10	93070000	93080000	93072003-93072022	838.0	+	8	-0.2051	0.4863	3499	16999
chr10	93070000	93080000	93072631-93072650	837.0	+	8	-0.2051	0.4863	3499	17000
chr10	93070000	93080000	93072811-93072830	828.0	-	8	-0.2051	0.4863	3499	17001
chr10	93070000	93080000	93073899-93073918	811.0	+	8	-0.2051	0.4863	3499	17002
chr10	93070000	93080000	93074198-93074217	828.0	-	8	-0.2051	0.4863	3499	17003
chr10	93070000	93080000	93074261-93074280	842.0	-	8	-0.2051	0.4863	3499	17004
chr10	93070000	93080000	93079932-93079951	822.0	-	8	-0.2051	0.4863	3499	17005
chr10	93070000	93080000	93071906-93071925,93072003-93072022,93072631-93072650,93072811-93072830,93073899-93073918,93074198-93074217,93074261-93074280,93079932-93079951			8	-0.2051	0.4863	3499	17006
chr10	93070000	93080000	93070000-93080000			8	-0.2051	0.4863	3499	17007
chr10	93300000	93310000	93300833-93300852	806.0	+	4	-0.745	1.164	3500	17008
chr10	93300000	93310000	93304729-93304748	841.0	-	4	-0.745	1.164	3500	17009
chr10	93300000	93310000	93306278-93306297	800.0	-	4	-0.745	1.164	3500	17010
chr10	93300000	93310000	93307236-93307255	803.0	+	4	-0.745	1.164	3500	17011
chr10	93300000	93310000	93300833-93300852,93304729-93304748,93306278-93306297,93307236-93307255			4	-0.745	1.164	3500	17012
chr10	93300000	93310000	93300000-93310000			4	-0.745	1.164	3500	17013
chr10	93520000	93530000	93520000-93530000			0	-0.8184	1.5625	3501	17014
chr10	93890000	93900000	93893819-93893838	822.0	+	3	-0.3508	0.705	3502	17015
chr10	93890000	93900000	93893877-93893896	823.0	+	3	-0.3508	0.705	3502	17016
chr10	93890000	93900000	93893988-93894007	805.0	+	3	-0.3508	0.705	3502	17017
chr10	93890000	93900000	93893819-93893838,93893877-93893896,93893988-93894007			3	-0.3508	0.705	3502	17018
chr10	93890000	93900000	93890000-93900000			3	-0.3508	0.705	3502	17019
chr10	94320000	94330000	94320461-94320480	969.0	-	3	-0.276	0.458	3503	17020
chr10	94320000	94330000	94320463-94320482	845.0	+	3	-0.276	0.458	3503	17021
chr10	94320000	94330000	94321547-94321566	802.0	+	3	-0.276	0.458	3503	17022
chr10	94320000	94330000	94320461-94320480,94320463-94320482,94321547-94321566			3	-0.276	0.458	3503	17023
chr10	94320000	94330000	94320000-94330000			3	-0.276	0.458	3503	17024
chr10	94610000	94620000	94614617-94614636	819.0	+	2	-1.397	2.326	3504	17025
chr10	94610000	94620000	94617867-94617886	815.0	-	2	-1.397	2.326	3504	17026
chr10	94610000	94620000	94614617-94614636,94617867-94617886			2	-1.397	2.326	3504	17027
chr10	94610000	94620000	94610000-94620000			2	-1.397	2.326	3504	17028
chr10	95150000	95160000	95150000-95160000			0	-1.163	1.62	3505	17029
chr10	95380000	95390000	95388308-95388327	842.0	-	1	-0.4912	0.8867	3506	17030
chr10	95380000	95390000	95380000-95390000			1	-0.4912	0.8867	3506	17031
chr10	95680000	95690000	95686694-95686713	805.0	+	2	-0.682	1.191	3507	17032
chr10	95680000	95690000	95688843-95688862	849.0	+	2	-0.682	1.191	3507	17033
chr10	95680000	95690000	95686694-95686713,95688843-95688862			2	-0.682	1.191	3507	17034
chr10	95680000	95690000	95680000-95690000			2	-0.682	1.191	3507	17035
chr10	95980000	95990000	95986675-95986694	805.0	-	1	-0.2878	0.5225	3508	17036
chr10	95980000	95990000	95980000-95990000			1	-0.2878	0.5225	3508	17037
chr10	96350000	96360000	96353287-96353306	867.0	+	5	-0.6494	1.104	3509	17038
chr10	96350000	96360000	96353939-96353958	803.0	+	5	-0.6494	1.104	3509	17039
chr10	96350000	96360000	96355016-96355035	800.0	+	5	-0.6494	1.104	3509	17040
chr10	96350000	96360000	96356439-96356458	865.0	+	5	-0.6494	1.104	3509	17041
chr10	96350000	96360000	96356799-96356818	825.0	-	5	-0.6494	1.104	3509	17042
chr10	96350000	96360000	96353287-96353306,96353939-96353958,96355016-96355035,96356439-96356458,96356799-96356818			5	-0.6494	1.104	3509	17043
chr10	96350000	96360000	96350000-96360000			5	-0.6494	1.104	3509	17044
chr10	96510000	96520000	96511389-96511408	925.0	-	6	-0.1489	0.2751	3510	17045
chr10	96510000	96520000	96513290-96513309	825.0	-	6	-0.1489	0.2751	3510	17046
