chrom	start	end	span	score_2	strand_2	num_ctcf	log2_insulation_score_200000	boundary_strength_200000	boundary_index	index
chr8	121950000	121960000	121959716-121959735	813.0	+	6	-0.3513	0.466	2269	13251
chr8	121950000	121960000	121951080-121951099,121955701-121955720,121955754-121955773,121959217-121959236,121959661-121959680,121959716-121959735			6	-0.3513	0.466	2269	13252
chr8	121950000	121960000	121950000-121960000			6	-0.3513	0.466	2269	13253
chr8	122570000	122580000	122571685-122571704	807.0	+	2	-0.1897	0.598	2270	13254
chr8	122570000	122580000	122576167-122576186	817.0	-	2	-0.1897	0.598	2270	13255
chr8	122570000	122580000	122571685-122571704,122576167-122576186			2	-0.1897	0.598	2270	13256
chr8	122570000	122580000	122570000-122580000			2	-0.1897	0.598	2270	13257
chr8	122870000	122880000	122870411-122870430	801.0	+	4	-0.2009	0.3354	2271	13258
chr8	122870000	122880000	122872667-122872686	813.0	-	4	-0.2009	0.3354	2271	13259
chr8	122870000	122880000	122876391-122876410	864.0	+	4	-0.2009	0.3354	2271	13260
chr8	122870000	122880000	122879346-122879365	802.0	-	4	-0.2009	0.3354	2271	13261
chr8	122870000	122880000	122870411-122870430,122872667-122872686,122876391-122876410,122879346-122879365			4	-0.2009	0.3354	2271	13262
chr8	122870000	122880000	122870000-122880000			4	-0.2009	0.3354	2271	13263
chr8	123100000	123110000	123101441-123101460	861.0	-	8	-0.3198	0.933	2272	13264
chr8	123100000	123110000	123105762-123105781	816.0	+	8	-0.3198	0.933	2272	13265
chr8	123100000	123110000	123106070-123106089	925.0	+	8	-0.3198	0.933	2272	13266
chr8	123100000	123110000	123106348-123106367	827.0	-	8	-0.3198	0.933	2272	13267
chr8	123100000	123110000	123106431-123106450	861.0	+	8	-0.3198	0.933	2272	13268
chr8	123100000	123110000	123106469-123106488	815.0	-	8	-0.3198	0.933	2272	13269
chr8	123100000	123110000	123106762-123106781	871.0	+	8	-0.3198	0.933	2272	13270
chr8	123100000	123110000	123108190-123108209	918.0	+	8	-0.3198	0.933	2272	13271
chr8	123100000	123110000	123101441-123101460,123105762-123105781,123106070-123106089,123106348-123106367,123106431-123106450,123106469-123106488,123106762-123106781,123108190-123108209			8	-0.3198	0.933	2272	13272
chr8	123100000	123110000	123100000-123110000			8	-0.3198	0.933	2272	13273
chr8	124020000	124030000	124020821-124020840	821.0	-	5	-0.6304	1.36	2273	13274
chr8	124020000	124030000	124022265-124022284	833.0	+	5	-0.6304	1.36	2273	13275
chr8	124020000	124030000	124025604-124025623	861.0	+	5	-0.6304	1.36	2273	13276
chr8	124020000	124030000	124026309-124026328	864.0	+	5	-0.6304	1.36	2273	13277
chr8	124020000	124030000	124028032-124028051	814.0	+	5	-0.6304	1.36	2273	13278
chr8	124020000	124030000	124020821-124020840,124022265-124022284,124025604-124025623,124026309-124026328,124028032-124028051			5	-0.6304	1.36	2273	13279
chr8	124020000	124030000	124020000-124030000			5	-0.6304	1.36	2273	13280
chr8	124370000	124380000	124371419-124371438	815.0	+	6	-0.3782	0.56	2274	13281
chr8	124370000	124380000	124371695-124371714	828.0	+	6	-0.3782	0.56	2274	13282
chr8	124370000	124380000	124372586-124372605	819.0	-	6	-0.3782	0.56	2274	13283
chr8	124370000	124380000	124377429-124377448	864.0	+	6	-0.3782	0.56	2274	13284
chr8	124370000	124380000	124378361-124378380	816.0	-	6	-0.3782	0.56	2274	13285
chr8	124370000	124380000	124379516-124379535	855.0	-	6	-0.3782	0.56	2274	13286
chr8	124370000	124380000	124371419-124371438,124371695-124371714,124372586-124372605,124377429-124377448,124378361-124378380,124379516-124379535			6	-0.3782	0.56	2274	13287
chr8	124370000	124380000	124370000-124380000			6	-0.3782	0.56	2274	13288
chr8	125050000	125060000	125051612-125051631	877.0	+	7	-0.4856	0.9272	2275	13289
chr8	125050000	125060000	125052185-125052204	973.0	+	7	-0.4856	0.9272	2275	13290
chr8	125050000	125060000	125052437-125052456	808.0	+	7	-0.4856	0.9272	2275	13291
chr8	125050000	125060000	125054559-125054578	831.0	-	7	-0.4856	0.9272	2275	13292
chr8	125050000	125060000	125058880-125058899	854.0	-	7	-0.4856	0.9272	2275	13293
chr8	125050000	125060000	125059151-125059170	804.0	-	7	-0.4856	0.9272	2275	13294
chr8	125050000	125060000	125059883-125059902	824.0	-	7	-0.4856	0.9272	2275	13295
chr8	125050000	125060000	125051612-125051631,125052185-125052204,125052437-125052456,125054559-125054578,125058880-125058899,125059151-125059170,125059883-125059902			7	-0.4856	0.9272	2275	13296
chr8	125050000	125060000	125050000-125060000			7	-0.4856	0.9272	2275	13297
chr8	125570000	125580000	125571595-125571614	826.0	+	9	-0.1646	0.4856	2276	13298
chr8	125570000	125580000	125572421-125572440	804.0	+	9	-0.1646	0.4856	2276	13299
chr8	125570000	125580000	125572931-125572950	864.0	+	9	-0.1646	0.4856	2276	13300
chr8	125570000	125580000	125574490-125574509	881.0	+	9	-0.1646	0.4856	2276	13301
chr8	125570000	125580000	125576264-125576283	841.0	+	9	-0.1646	0.4856	2276	13302
chr8	125570000	125580000	125577555-125577574	806.0	+	9	-0.1646	0.4856	2276	13303
chr8	125570000	125580000	125577961-125577980	873.0	-	9	-0.1646	0.4856	2276	13304
chr8	125570000	125580000	125578842-125578861	824.0	+	9	-0.1646	0.4856	2276	13305
chr8	125570000	125580000	125579180-125579199	810.0	+	9	-0.1646	0.4856	2276	13306
chr8	125570000	125580000	125571595-125571614,125572421-125572440,125572931-125572950,125574490-125574509,125576264-125576283,125577555-125577574,125577961-125577980,125578842-125578861,125579180-125579199			9	-0.1646	0.4856	2276	13307
chr8	125570000	125580000	125570000-125580000			9	-0.1646	0.4856	2276	13308
chr8	125900000	125910000	125900869-125900888	807.0	+	5	-0.824	1.538	2277	13309
chr8	125900000	125910000	125901375-125901394	822.0	-	5	-0.824	1.538	2277	13310
chr8	125900000	125910000	125901879-125901898	837.0	+	5	-0.824	1.538	2277	13311
chr8	125900000	125910000	125907499-125907518	840.0	+	5	-0.824	1.538	2277	13312
chr8	125900000	125910000	125909773-125909792	818.0	+	5	-0.824	1.538	2277	13313
chr8	125900000	125910000	125900869-125900888,125901375-125901394,125901879-125901898,125907499-125907518,125909773-125909792			5	-0.824	1.538	2277	13314
chr8	125900000	125910000	125900000-125910000			5	-0.824	1.538	2277	13315
chr8	126470000	126480000	126471679-126471698	822.0	+	3	-0.585	0.8447	2278	13316
chr8	126470000	126480000	126471717-126471736	820.0	-	3	-0.585	0.8447	2278	13317
chr8	126470000	126480000	126477744-126477763	810.0	-	3	-0.585	0.8447	2278	13318
chr8	126470000	126480000	126471679-126471698,126471717-126471736,126477744-126477763			3	-0.585	0.8447	2278	13319
chr8	126470000	126480000	126470000-126480000			3	-0.585	0.8447	2278	13320
chr8	126930000	126940000	126934235-126934254	809.0	+	5	-0.9146	1.744	2279	13321
chr8	126930000	126940000	126936160-126936179	913.0	-	5	-0.9146	1.744	2279	13322
chr8	126930000	126940000	126938131-126938150	848.0	-	5	-0.9146	1.744	2279	13323
chr8	126930000	126940000	126938133-126938152	857.0	+	5	-0.9146	1.744	2279	13324
chr8	126930000	126940000	126939208-126939227	816.0	-	5	-0.9146	1.744	2279	13325
chr8	126930000	126940000	126934235-126934254,126936160-126936179,126938131-126938150,126938133-126938152,126939208-126939227			5	-0.9146	1.744	2279	13326
chr8	126930000	126940000	126930000-126940000			5	-0.9146	1.744	2279	13327
chr8	127190000	127200000	127190482-127190501	830.0	+	5	-0.2325	0.512	2280	13328
chr8	127190000	127200000	127190532-127190551	852.0	+	5	-0.2325	0.512	2280	13329
chr8	127190000	127200000	127191511-127191530	943.0	+	5	-0.2325	0.512	2280	13330
chr8	127190000	127200000	127196143-127196162	809.0	-	5	-0.2325	0.512	2280	13331
chr8	127190000	127200000	127197151-127197170	805.0	-	5	-0.2325	0.512	2280	13332
chr8	127190000	127200000	127190482-127190501,127190532-127190551,127191511-127191530,127196143-127196162,127197151-127197170			5	-0.2325	0.512	2280	13333
chr8	127190000	127200000	127190000-127200000			5	-0.2325	0.512	2280	13334
chr8	127590000	127600000	127590000-127600000			0	-0.372	0.6694	2281	13335
chr9	4490000	4500000	4491309-4491328	882.0	+	3	-0.9507	1.645	2282	13336
chr9	4490000	4500000	4494437-4494456	802.0	-	3	-0.9507	1.645	2282	13337
chr9	4490000	4500000	4498144-4498163	882.0	+	3	-0.9507	1.645	2282	13338
chr9	4490000	4500000	4491309-4491328,4494437-4494456,4498144-4498163			3	-0.9507	1.645	2282	13339
chr9	4490000	4500000	4490000-4500000			3	-0.9507	1.645	2282	13340
chr9	5070000	5080000	5076049-5076068	821.0	+	4	-0.0903	0.4048	2283	13341
chr9	5070000	5080000	5076585-5076604	827.0	-	4	-0.0903	0.4048	2283	13342
chr9	5070000	5080000	5077466-5077485	805.0	-	4	-0.0903	0.4048	2283	13343
chr9	5070000	5080000	5077899-5077918	821.0	-	4	-0.0903	0.4048	2283	13344
chr9	5070000	5080000	5076049-5076068,5076585-5076604,5077466-5077485,5077899-5077918			4	-0.0903	0.4048	2283	13345
chr9	5070000	5080000	5070000-5080000			4	-0.0903	0.4048	2283	13346
chr9	5780000	5790000	5788992-5789011	812.0	+	1	-0.1464	0.4055	2284	13347
chr9	5780000	5790000	5780000-5790000			1	-0.1464	0.4055	2284	13348
chr9	7210000	7220000	7212130-7212149	809.0	+	2	-0.4219	0.743	2285	13349
chr9	7210000	7220000	7216428-7216447	881.0	+	2	-0.4219	0.743	2285	13350
chr9	7210000	7220000	7212130-7212149,7216428-7216447			2	-0.4219	0.743	2285	13351
chr9	7210000	7220000	7210000-7220000			2	-0.4219	0.743	2285	13352
chr9	7590000	7600000	7593724-7593743	808.0	+	6	-0.4453	1.002	2286	13353
chr9	7590000	7600000	7595447-7595466	907.0	-	6	-0.4453	1.002	2286	13354
chr9	7590000	7600000	7598663-7598682	813.0	-	6	-0.4453	1.002	2286	13355
chr9	7590000	7600000	7599169-7599188	803.0	+	6	-0.4453	1.002	2286	13356
chr9	7590000	7600000	7599481-7599500	820.0	-	6	-0.4453	1.002	2286	13357
chr9	7590000	7600000	7599995-7600014	808.0	+	6	-0.4453	1.002	2286	13358
chr9	7590000	7600000	7593724-7593743,7595447-7595466,7598663-7598682,7599169-7599188,7599481-7599500,7599995-7600014			6	-0.4453	1.002	2286	13359
chr9	7590000	7600000	7590000-7600000			6	-0.4453	1.002	2286	13360
chr9	7910000	7920000	7915741-7915760	838.0	+	2	-0.1436	0.3286	2287	13361
chr9	7910000	7920000	7919944-7919963	827.0	+	2	-0.1436	0.3286	2287	13362
chr9	7910000	7920000	7915741-7915760,7919944-7919963			2	-0.1436	0.3286	2287	13363
chr9	7910000	7920000	7910000-7920000			2	-0.1436	0.3286	2287	13364
chr9	8230000	8240000	8230000-8240000			0	-0.4614	1.001	2288	13365
chr9	8680000	8690000	8682898-8682917	833.0	-	2	-0.2786	0.774	2289	13366
chr9	8680000	8690000	8684005-8684024	814.0	-	2	-0.2786	0.774	2289	13367
chr9	8680000	8690000	8682898-8682917,8684005-8684024			2	-0.2786	0.774	2289	13368
chr9	8680000	8690000	8680000-8690000			2	-0.2786	0.774	2289	13369
chr9	9020000	9030000	9029746-9029765	840.0	-	1	-0.622	1.183	2290	13370
chr9	9020000	9030000	9020000-9030000			1	-0.622	1.183	2290	13371
chr9	9380000	9390000	9380262-9380281	823.0	+	3	-0.9175	1.21	2291	13372
chr9	9380000	9390000	9383811-9383830	844.0	+	3	-0.9175	1.21	2291	13373
chr9	9380000	9390000	9385477-9385496	807.0	-	3	-0.9175	1.21	2291	13374
chr9	9380000	9390000	9380262-9380281,9383811-9383830,9385477-9385496			3	-0.9175	1.21	2291	13375
chr9	9380000	9390000	9380000-9390000			3	-0.9175	1.21	2291	13376
chr9	9860000	9870000	9865224-9865243	827.0	+	1	-0.1554	0.2908	2292	13377
chr9	9860000	9870000	9860000-9870000			1	-0.1554	0.2908	2292	13378
chr9	10190000	10200000	10193668-10193687	805.0	-	2	-0.3606	0.6196	2293	13379
chr9	10190000	10200000	10198632-10198651	805.0	-	2	-0.3606	0.6196	2293	13380
chr9	10190000	10200000	10193668-10193687,10198632-10198651			2	-0.3606	0.6196	2293	13381
chr9	10190000	10200000	10190000-10200000			2	-0.3606	0.6196	2293	13382
chr9	10900000	10910000	10903385-10903404	803.0	-	4	-0.6113	0.826	2294	13383
chr9	10900000	10910000	10904663-10904682	803.0	+	4	-0.6113	0.826	2294	13384
chr9	10900000	10910000	10905939-10905958	810.0	+	4	-0.6113	0.826	2294	13385
chr9	10900000	10910000	10909749-10909768	943.0	+	4	-0.6113	0.826	2294	13386
chr9	10900000	10910000	10903385-10903404,10904663-10904682,10905939-10905958,10909749-10909768			4	-0.6113	0.826	2294	13387
chr9	10900000	10910000	10900000-10910000			4	-0.6113	0.826	2294	13388
chr9	11500000	11510000	11500000-11510000			0	-0.1727	0.3604	2295	13389
chr9	11810000	11820000	11810116-11810135	825.0	+	7	-0.1448	0.3076	2296	13390
chr9	11810000	11820000	11813191-11813210	835.0	+	7	-0.1448	0.3076	2296	13391
chr9	11810000	11820000	11813233-11813252	892.0	-	7	-0.1448	0.3076	2296	13392
chr9	11810000	11820000	11813267-11813286	887.0	+	7	-0.1448	0.3076	2296	13393
chr9	11810000	11820000	11814074-11814093	815.0	-	7	-0.1448	0.3076	2296	13394
chr9	11810000	11820000	11814542-11814561	873.0	+	7	-0.1448	0.3076	2296	13395
chr9	11810000	11820000	11817064-11817083	810.0	+	7	-0.1448	0.3076	2296	13396
chr9	11810000	11820000	11810116-11810135,11813191-11813210,11813233-11813252,11813267-11813286,11814074-11814093,11814542-11814561,11817064-11817083			7	-0.1448	0.3076	2296	13397
chr9	11810000	11820000	11810000-11820000			7	-0.1448	0.3076	2296	13398
chr9	12130000	12140000	12133278-12133297	829.0	-	5	-0.2133	0.4092	2297	13399
chr9	12130000	12140000	12135142-12135161	803.0	-	5	-0.2133	0.4092	2297	13400
chr9	12130000	12140000	12137879-12137898	811.0	+	5	-0.2133	0.4092	2297	13401
chr9	12130000	12140000	12138305-12138324	832.0	-	5	-0.2133	0.4092	2297	13402
chr9	12130000	12140000	12138698-12138717	925.0	-	5	-0.2133	0.4092	2297	13403
chr9	12130000	12140000	12133278-12133297,12135142-12135161,12137879-12137898,12138305-12138324,12138698-12138717			5	-0.2133	0.4092	2297	13404
chr9	12130000	12140000	12130000-12140000			5	-0.2133	0.4092	2297	13405
chr9	12370000	12380000	12373035-12373054	845.0	-	1	-0.1205	0.263	2298	13406
chr9	12370000	12380000	12370000-12380000			1	-0.1205	0.263	2298	13407
chr9	12740000	12750000	12740951-12740970	802.0	+	4	-0.1542	0.302	2299	13408
chr9	12740000	12750000	12741006-12741025	855.0	+	4	-0.1542	0.302	2299	13409
chr9	12740000	12750000	12746843-12746862	857.0	-	4	-0.1542	0.302	2299	13410
chr9	12740000	12750000	12747829-12747848	804.0	-	4	-0.1542	0.302	2299	13411
chr9	12740000	12750000	12740951-12740970,12741006-12741025,12746843-12746862,12747829-12747848			4	-0.1542	0.302	2299	13412
chr9	12740000	12750000	12740000-12750000			4	-0.1542	0.302	2299	13413
chr9	13190000	13200000	13193290-13193309	813.0	-	6	-1.03	1.608	2300	13414
chr9	13190000	13200000	13193636-13193655	806.0	+	6	-1.03	1.608	2300	13415
chr9	13190000	13200000	13195439-13195458	899.0	-	6	-1.03	1.608	2300	13416
chr9	13190000	13200000	13195442-13195461	801.0	+	6	-1.03	1.608	2300	13417
chr9	13190000	13200000	13195986-13196005	919.0	-	6	-1.03	1.608	2300	13418
chr9	13190000	13200000	13197279-13197298	829.0	+	6	-1.03	1.608	2300	13419
chr9	13190000	13200000	13193290-13193309,13193636-13193655,13195439-13195458,13195442-13195461,13195986-13196005,13197279-13197298			6	-1.03	1.608	2300	13420
chr9	13190000	13200000	13190000-13200000			6	-1.03	1.608	2300	13421
chr9	13840000	13850000	13849213-13849232	892.0	+	2	-1.251	1.744	2301	13422
chr9	13840000	13850000	13849684-13849703	849.0	-	2	-1.251	1.744	2301	13423
chr9	13840000	13850000	13849213-13849232,13849684-13849703			2	-1.251	1.744	2301	13424
chr9	13840000	13850000	13840000-13850000			2	-1.251	1.744	2301	13425
chr9	14420000	14430000	14421000-14421019	807.0	+	3	-0.4285	0.8374	2302	13426
chr9	14420000	14430000	14421724-14421743	856.0	+	3	-0.4285	0.8374	2302	13427
chr9	14420000	14430000	14427248-14427267	808.0	-	3	-0.4285	0.8374	2302	13428
chr9	14420000	14430000	14421000-14421019,14421724-14421743,14427248-14427267			3	-0.4285	0.8374	2302	13429
chr9	14420000	14430000	14420000-14430000			3	-0.4285	0.8374	2302	13430
chr9	14770000	14780000	14770947-14770966	811.0	-	7	-0.6104	1.081	2303	13431
chr9	14770000	14780000	14771748-14771767	804.0	-	7	-0.6104	1.081	2303	13432
chr9	14770000	14780000	14773990-14774009	867.0	+	7	-0.6104	1.081	2303	13433
chr9	14770000	14780000	14776198-14776217	801.0	-	7	-0.6104	1.081	2303	13434
chr9	14770000	14780000	14776709-14776728	849.0	-	7	-0.6104	1.081	2303	13435
chr9	14770000	14780000	14777978-14777997	813.0	-	7	-0.6104	1.081	2303	13436
chr9	14770000	14780000	14778479-14778498	820.0	-	7	-0.6104	1.081	2303	13437
chr9	14770000	14780000	14770947-14770966,14771748-14771767,14773990-14774009,14776198-14776217,14776709-14776728,14777978-14777997,14778479-14778498			7	-0.6104	1.081	2303	13438
chr9	14770000	14780000	14770000-14780000			7	-0.6104	1.081	2303	13439
chr9	15310000	15320000	15311002-15311021	834.0	-	3	-0.8535	1.147	2304	13440
chr9	15310000	15320000	15312491-15312510	831.0	-	3	-0.8535	1.147	2304	13441
chr9	15310000	15320000	15317669-15317688	831.0	+	3	-0.8535	1.147	2304	13442
chr9	15310000	15320000	15311002-15311021,15312491-15312510,15317669-15317688			3	-0.8535	1.147	2304	13443
chr9	15310000	15320000	15310000-15320000			3	-0.8535	1.147	2304	13444
chr9	15680000	15690000	15682024-15682043	839.0	-	4	-0.3901	0.673	2305	13445
chr9	15680000	15690000	15685383-15685402	913.0	+	4	-0.3901	0.673	2305	13446
chr9	15680000	15690000	15686862-15686881	833.0	-	4	-0.3901	0.673	2305	13447
chr9	15680000	15690000	15687505-15687524	824.0	+	4	-0.3901	0.673	2305	13448
chr9	15680000	15690000	15682024-15682043,15685383-15685402,15686862-15686881,15687505-15687524			4	-0.3901	0.673	2305	13449
chr9	15680000	15690000	15680000-15690000			4	-0.3901	0.673	2305	13450
chr9	15920000	15930000	15923678-15923697	823.0	+	1	-0.2046	0.3325	2306	13451
chr9	15920000	15930000	15920000-15930000			1	-0.2046	0.3325	2306	13452
chr9	16610000	16620000	16610120-16610139	827.0	+	3	-0.3655	0.514	2307	13453
chr9	16610000	16620000	16616316-16616335	821.0	+	3	-0.3655	0.514	2307	13454
chr9	16610000	16620000	16618752-16618771	827.0	+	3	-0.3655	0.514	2307	13455
chr9	16610000	16620000	16610120-16610139,16616316-16616335,16618752-16618771			3	-0.3655	0.514	2307	13456
chr9	16610000	16620000	16610000-16620000			3	-0.3655	0.514	2307	13457
chr9	17200000	17210000	17200000-17210000			0	-0.204	0.317	2308	13458
chr9	18260000	18270000	18264798-18264817	827.0	+	2	-1.266	1.937	2309	13459
chr9	18260000	18270000	18268895-18268914	808.0	+	2	-1.266	1.937	2309	13460
chr9	18260000	18270000	18264798-18264817,18268895-18268914			2	-1.266	1.937	2309	13461
chr9	18260000	18270000	18260000-18270000			2	-1.266	1.937	2309	13462
chr9	18760000	18770000	18760306-18760325	801.0	+	1	-0.4722	0.98	2310	13463
chr9	18760000	18770000	18760000-18770000			1	-0.4722	0.98	2310	13464
chr9	19490000	19500000	19491258-19491277	822.0	+	2	-0.1696	0.504	2311	13465
chr9	19490000	19500000	19495903-19495922	813.0	-	2	-0.1696	0.504	2311	13466
chr9	19490000	19500000	19491258-19491277,19495903-19495922			2	-0.1696	0.504	2311	13467
chr9	19490000	19500000	19490000-19500000			2	-0.1696	0.504	2311	13468
chr9	20440000	20450000	20440462-20440481	805.0	+	2	-0.555	1.015	2312	13469
chr9	20440000	20450000	20442066-20442085	805.0	-	2	-0.555	1.015	2312	13470
chr9	20440000	20450000	20440462-20440481,20442066-20442085			2	-0.555	1.015	2312	13471
chr9	20440000	20450000	20440000-20450000			2	-0.555	1.015	2312	13472
chr9	20650000	20660000	20653298-20653317	817.0	-	5	-0.2085	0.344	2313	13473
chr9	20650000	20660000	20653851-20653870	816.0	-	5	-0.2085	0.344	2313	13474
chr9	20650000	20660000	20654041-20654060	847.0	+	5	-0.2085	0.344	2313	13475
chr9	20650000	20660000	20655477-20655496	829.0	-	5	-0.2085	0.344	2313	13476
chr9	20650000	20660000	20657386-20657405	843.0	+	5	-0.2085	0.344	2313	13477
chr9	20650000	20660000	20653298-20653317,20653851-20653870,20654041-20654060,20655477-20655496,20657386-20657405			5	-0.2085	0.344	2313	13478
chr9	20650000	20660000	20650000-20660000			5	-0.2085	0.344	2313	13479
chr9	20870000	20880000	20870643-20870662	835.0	-	5	-0.2998	0.4854	2314	13480
chr9	20870000	20880000	20876492-20876511	820.0	-	5	-0.2998	0.4854	2314	13481
chr9	20870000	20880000	20878002-20878021	811.0	+	5	-0.2998	0.4854	2314	13482
chr9	20870000	20880000	20878390-20878409	802.0	-	5	-0.2998	0.4854	2314	13483
chr9	20870000	20880000	20878459-20878478	829.0	+	5	-0.2998	0.4854	2314	13484
chr9	20870000	20880000	20870643-20870662,20876492-20876511,20878002-20878021,20878390-20878409,20878459-20878478			5	-0.2998	0.4854	2314	13485
chr9	20870000	20880000	20870000-20880000			5	-0.2998	0.4854	2314	13486
chr9	21150000	21160000	21152920-21152939	840.0	+	5	-0.0905	0.4023	2315	13487
chr9	21150000	21160000	21152968-21152987	805.0	+	5	-0.0905	0.4023	2315	13488
chr9	21150000	21160000	21156261-21156280	845.0	+	5	-0.0905	0.4023	2315	13489
chr9	21150000	21160000	21159109-21159128	861.0	-	5	-0.0905	0.4023	2315	13490
chr9	21150000	21160000	21159873-21159892	814.0	-	5	-0.0905	0.4023	2315	13491
chr9	21150000	21160000	21152920-21152939,21152968-21152987,21156261-21156280,21159109-21159128,21159873-21159892			5	-0.0905	0.4023	2315	13492
chr9	21150000	21160000	21150000-21160000			5	-0.0905	0.4023	2315	13493
chr9	21540000	21550000	21543276-21543295	822.0	+	7	-0.2427	0.5713	2316	13494
chr9	21540000	21550000	21545484-21545503	810.0	+	7	-0.2427	0.5713	2316	13495
chr9	21540000	21550000	21546181-21546200	859.0	-	7	-0.2427	0.5713	2316	13496
chr9	21540000	21550000	21546791-21546810	905.0	+	7	-0.2427	0.5713	2316	13497
chr9	21540000	21550000	21546858-21546877	858.0	+	7	-0.2427	0.5713	2316	13498
chr9	21540000	21550000	21547213-21547232	810.0	-	7	-0.2427	0.5713	2316	13499
chr9	21540000	21550000	21549675-21549694	822.0	+	7	-0.2427	0.5713	2316	13500
chr9	21540000	21550000	21543276-21543295,21545484-21545503,21546181-21546200,21546791-21546810,21546858-21546877,21547213-21547232,21549675-21549694			7	-0.2427	0.5713	2316	13501
chr9	21540000	21550000	21540000-21550000			7	-0.2427	0.5713	2316	13502
chr9	22160000	22170000	22160071-22160090	806.0	+	11	-0.2146	0.4834	2317	13503
chr9	22160000	22170000	22161126-22161145	821.0	+	11	-0.2146	0.4834	2317	13504
chr9	22160000	22170000	22166315-22166334	817.0	-	11	-0.2146	0.4834	2317	13505
chr9	22160000	22170000	22166748-22166767	801.0	-	11	-0.2146	0.4834	2317	13506
chr9	22160000	22170000	22166899-22166918	931.0	+	11	-0.2146	0.4834	2317	13507
chr9	22160000	22170000	22167081-22167100	817.0	-	11	-0.2146	0.4834	2317	13508
chr9	22160000	22170000	22167254-22167273	841.0	+	11	-0.2146	0.4834	2317	13509
chr9	22160000	22170000	22167525-22167544	800.0	-	11	-0.2146	0.4834	2317	13510
chr9	22160000	22170000	22168375-22168394	849.0	-	11	-0.2146	0.4834	2317	13511
chr9	22160000	22170000	22168738-22168757	843.0	+	11	-0.2146	0.4834	2317	13512
chr9	22160000	22170000	22169165-22169184	848.0	-	11	-0.2146	0.4834	2317	13513
chr9	22160000	22170000	22160071-22160090,22161126-22161145,22166315-22166334,22166748-22166767,22166899-22166918,22167081-22167100,22167254-22167273,22167525-22167544,22168375-22168394,22168738-22168757,22169165-22169184			11	-0.2146	0.4834	2317	13514
chr9	22160000	22170000	22160000-22170000			11	-0.2146	0.4834	2317	13515
chr9	22480000	22490000	22480814-22480833	853.0	+	2	-0.9243	1.49	2318	13516
chr9	22480000	22490000	22488683-22488702	866.0	+	2	-0.9243	1.49	2318	13517
chr9	22480000	22490000	22480814-22480833,22488683-22488702			2	-0.9243	1.49	2318	13518
chr9	22480000	22490000	22480000-22490000			2	-0.9243	1.49	2318	13519
chr9	23010000	23020000	23012440-23012459	896.0	-	2	-0.1876	0.3271	2319	13520
chr9	23010000	23020000	23016925-23016944	820.0	-	2	-0.1876	0.3271	2319	13521
chr9	23010000	23020000	23012440-23012459,23016925-23016944			2	-0.1876	0.3271	2319	13522
chr9	23010000	23020000	23010000-23020000			2	-0.1876	0.3271	2319	13523
chr9	23280000	23290000	23283506-23283525	855.0	-	3	-0.5073	0.717	2320	13524
chr9	23280000	23290000	23283561-23283580	802.0	-	3	-0.5073	0.717	2320	13525
chr9	23280000	23290000	23283914-23283933	834.0	-	3	-0.5073	0.717	2320	13526
chr9	23280000	23290000	23283506-23283525,23283561-23283580,23283914-23283933			3	-0.5073	0.717	2320	13527
chr9	23280000	23290000	23280000-23290000			3	-0.5073	0.717	2320	13528
chr9	24110000	24120000	24112277-24112296	822.0	-	2	-0.3154	0.5195	2321	13529
chr9	24110000	24120000	24119603-24119622	919.0	+	2	-0.3154	0.5195	2321	13530
chr9	24110000	24120000	24112277-24112296,24119603-24119622			2	-0.3154	0.5195	2321	13531
chr9	24110000	24120000	24110000-24120000			2	-0.3154	0.5195	2321	13532
chr9	24520000	24530000	24525293-24525312	801.0	-	3	-0.752	1.16	2322	13533
chr9	24520000	24530000	24525955-24525974	855.0	+	3	-0.752	1.16	2322	13534
chr9	24520000	24530000	24528410-24528429	827.0	+	3	-0.752	1.16	2322	13535
chr9	24520000	24530000	24525293-24525312,24525955-24525974,24528410-24528429			3	-0.752	1.16	2322	13536
chr9	24520000	24530000	24520000-24530000			3	-0.752	1.16	2322	13537
chr9	25110000	25120000	25111268-25111287	880.0	+	3	-0.776	1.126	2323	13538
chr9	25110000	25120000	25114751-25114770	868.0	+	3	-0.776	1.126	2323	13539
chr9	25110000	25120000	25119862-25119881	802.0	+	3	-0.776	1.126	2323	13540
chr9	25110000	25120000	25111268-25111287,25114751-25114770,25119862-25119881			3	-0.776	1.126	2323	13541
chr9	25110000	25120000	25110000-25120000			3	-0.776	1.126	2323	13542
chr9	25640000	25650000	25641018-25641037	827.0	+	2	-0.92	1.319	2324	13543
chr9	25640000	25650000	25643421-25643440	808.0	+	2	-0.92	1.319	2324	13544
chr9	25640000	25650000	25641018-25641037,25643421-25643440			2	-0.92	1.319	2324	13545
chr9	25640000	25650000	25640000-25650000			2	-0.92	1.319	2324	13546
chr9	26140000	26150000	26144277-26144296	800.0	+	4	-0.2366	0.5	2325	13547
chr9	26140000	26150000	26146273-26146292	803.0	+	4	-0.2366	0.5	2325	13548
chr9	26140000	26150000	26146815-26146834	852.0	+	4	-0.2366	0.5	2325	13549
chr9	26140000	26150000	26149418-26149437	843.0	-	4	-0.2366	0.5	2325	13550
chr9	26140000	26150000	26144277-26144296,26146273-26146292,26146815-26146834,26149418-26149437			4	-0.2366	0.5	2325	13551
chr9	26140000	26150000	26140000-26150000			4	-0.2366	0.5	2325	13552
