out_folder	locus_specification	shuffle_parameter	ctcf_selection_threshold	mutation_method	GC_content
data	chr1,99227648,100538368	2	4	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	2	4	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	2	4	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	2	4	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	2	8	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	2	8	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	2	8	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	2	8	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	2	8	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	2	12	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	2	12	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	2	12	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	2	12	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	2	12	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	4	4	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	4	4	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	4	4	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	4	4	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	4	4	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	4	8	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	4	8	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	4	8	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	4	8	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	4	8	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	4	12	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	4	12	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	4	12	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	4	12	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	4	12	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	8	4	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	8	4	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	8	4	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	8	4	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	8	4	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	8	8	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	8	8	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	8	8	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	8	8	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	8	8	randomise_motif	0.3790168762207031
data	chr1,99227648,100538368	8	12	permute_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	8	12	randomise_whole_seq	0.3790168762207031
data	chr1,99227648,100538368	8	12	mask_motif	0.3790168762207031
data	chr1,99227648,100538368	8	12	permute_motif	0.3790168762207031
data	chr1,99227648,100538368	8	12	randomise_motif	0.3790168762207031
data	chr3,117792768,119103488	2	4	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	2	4	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	2	4	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	2	4	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	2	4	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	2	8	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	2	8	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	2	8	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	2	8	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	2	8	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	2	12	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	2	12	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	2	12	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	2	12	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	2	12	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	4	4	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	4	4	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	4	4	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	4	4	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	4	4	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	4	8	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	4	8	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	4	8	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	4	8	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	4	8	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	4	12	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	4	12	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	4	12	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	4	12	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	4	12	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	8	4	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	8	4	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	8	4	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	8	4	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	8	4	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	8	8	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	8	8	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	8	8	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	8	8	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	8	8	randomise_motif	0.3788177490234375
data	chr3,117792768,119103488	8	12	permute_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	8	12	randomise_whole_seq	0.3788177490234375
data	chr3,117792768,119103488	8	12	mask_motif	0.3788177490234375
data	chr3,117792768,119103488	8	12	permute_motif	0.3788177490234375
data	chr3,117792768,119103488	8	12	randomise_motif	0.3788177490234375
