out_folder	ctcf_locus_specification	gene_locus_specification	ctcf_flank_bp	gene_flank_bp	background_seqs	spacer_bp	locus_orientation	ctcf_strand	ctcf_genomic_score	gene_strand	gene_id	insert_strand	insert_loci	insert_flank_bp
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	10	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	10	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	10	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	20	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	20	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	20	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	20	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	30	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	30	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	30	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	0	2	30	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$0
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	0	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	0	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	0	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	0	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	10	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	10	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	10	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	10	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	20	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	20	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	20	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	20	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	30	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	30	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	30	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	100	2	30	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$100
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	0	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	0	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	0	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	0	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	10	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	10	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	10	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	10	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	20	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	20	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	20	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	20	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	30	>>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	30	<<	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	30	<>	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3502758,3512758	60	200	2	30	><	+	11.96875	-	ENSMUSG00000051396.15	+$-	chr13,21710086,21710105$chr2,3502758,3512758	60$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	0	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	0	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	0	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	0	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	10	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	10	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	10	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	10	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	20	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	20	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	20	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	20	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	30	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	30	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	30	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	0	2	30	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$0
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	0	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	0	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	0	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	0	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	10	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	10	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	10	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	10	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	20	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	20	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	20	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	20	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	30	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	30	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	30	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	100	2	30	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$100
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	0	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	0	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	0	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	0	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	10	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	10	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	10	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	10	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	20	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	20	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	20	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	20	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	30	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	30	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	30	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	0	200	2	30	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	0$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	0	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	0	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	0	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	0	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	10	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	10	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	10	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	10	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	20	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	20	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	20	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	20	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	30	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	30	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	30	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	0	2	30	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$0
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	0	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	0	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	0	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	0	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	10	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	10	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	10	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	10	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	20	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	20	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	20	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	20	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	30	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	30	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	30	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	100	2	30	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$100
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	0	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	0	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	0	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	0	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	10	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	10	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	10	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	10	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	20	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	20	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	20	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	20	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	30	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	30	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	30	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	5	200	2	30	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	5$200
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	0	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	0	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	0	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	0	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	10	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	10	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	10	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	10	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	20	>>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	20	<<	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	20	<>	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
data	chr13,21710086,21710105	chr2,3503029,3513029	10	0	2	20	><	+	11.96875	+	ENSMUSG00000039496.8	+$+	chr13,21710086,21710105$chr2,3503029,3513029	10$0
