shuffle_parameter	ctcf_detection_threshold	mutation_method	locus_specification	GC_content
8	8	permute_whole_seq	chr16,45166592,46477312	0.38845367431640626
8	8	permute_whole_seq	chr1,69947392,71258112	0.38869552612304686
8	8	permute_whole_seq	chr11,16738304,18049024	0.38891067504882815
8	8	permute_whole_seq	chr19,49076224,50386944	0.3891014099121094
8	8	permute_whole_seq	chr2,113321984,114632704	0.38937911987304685
8	8	permute_whole_seq	chr13,102305792,103616512	0.3896293640136719
8	8	permute_whole_seq	chr14,31537152,32847872	0.3898475646972656
8	8	permute_whole_seq	chr1,29675520,30986240	0.39008331298828125
8	8	permute_whole_seq	chr17,11116544,12427264	0.39034576416015626
8	8	permute_whole_seq	chr16,60895232,62205952	0.3905815124511719
8	8	permute_whole_seq	chrX,137394176,138704896	0.3907966613769531
8	8	permute_whole_seq	chr15,42815488,44126208	0.39105072021484377
8	8	permute_whole_seq	chrX,132014080,133324800	0.3912750244140625
8	8	permute_whole_seq	chr1,30658560,31969280	0.3914939880371094
8	8	permute_whole_seq	chr13,54167552,55478272	0.39174575805664064
8	8	permute_whole_seq	chr7,112044032,113354752	0.3919837951660156
8	8	permute_whole_seq	chr1,76759040,78069760	0.3922233581542969
8	8	permute_whole_seq	chr2,137570304,138881024	0.3924522399902344
8	8	permute_whole_seq	chr4,79493120,80803840	0.3926872253417969
8	8	permute_whole_seq	chr10,24195072,25505792	0.3928993225097656
8	8	permute_whole_seq	chr2,137897984,139208704	0.3931427001953125
8	8	permute_whole_seq	chr5,150165504,151476224	0.393341064453125
8	8	permute_whole_seq	chr13,88825856,90136576	0.39356231689453125
8	8	permute_whole_seq	chr16,31072256,32382976	0.3938621520996094
8	8	permute_whole_seq	chr7,65478656,66789376	0.3941138500858211
8	8	permute_whole_seq	chr12,112150528,113461248	0.39434051513671875
8	8	permute_whole_seq	chr6,133842944,135153664	0.39456710815429685
8	8	permute_whole_seq	chr6,42100736,43411456	0.39481277465820314
8	8	permute_whole_seq	chr1,138588160,139898880	0.39501953125
8	8	permute_whole_seq	chr9,8220672,9531392	0.3952781677246094
8	8	permute_whole_seq	chr8,7358464,8669184	0.39551773071289065
8	8	permute_whole_seq	chr14,102457344,103768064	0.3957550048828125
8	8	permute_whole_seq	chr16,54996992,56307712	0.39598844961556423
8	8	permute_whole_seq	chr3,44255232,45565952	0.3961952209472656
8	8	permute_whole_seq	chr12,101619712,102930432	0.39646072387695314
8	8	permute_whole_seq	chr16,83644416,84955136	0.39669265747070315
8	8	permute_whole_seq	chr6,83765248,85075968	0.39692001342773436
8	8	permute_whole_seq	chr13,115085312,116396032	0.3971748352050781
8	8	permute_whole_seq	chr7,53284864,54595584	0.3973968505859375
8	8	permute_whole_seq	chr7,69083136,70393856	0.39761199951171877
8	8	permute_whole_seq	chr5,66152448,67463168	0.3978752136230469
8	8	permute_whole_seq	chr1,153833472,155144192	0.39810028076171877
8	8	permute_whole_seq	chr7,34869248,36179968	0.39835205078125
8	8	permute_whole_seq	chr1,148162560,149473280	0.3985725402832031
8	8	permute_whole_seq	chr14,80175104,81485824	0.39880523681640623
8	8	permute_whole_seq	chr7,97910784,99221504	0.3990478515625
8	8	permute_whole_seq	chr7,93650944,94961664	0.3992889404296875
8	8	permute_whole_seq	chr6,109524992,110835712	0.39952850341796875
8	8	permute_whole_seq	chr4,76871680,78182400	0.39975509643554685
8	8	permute_whole_seq	chr11,85469184,86779904	0.3999443054199219
8	8	permute_whole_seq	chr2,60758016,62068736	0.40021209716796874
8	8	permute_whole_seq	chr4,12068864,13379584	0.4004692077636719
8	8	permute_whole_seq	chr4,71372800,72683520	0.4007049560546875
8	8	permute_whole_seq	chr1,71913472,73224192	0.40090179443359375
8	8	permute_whole_seq	chr15,93345792,94656512	0.4011762275009183
8	8	permute_whole_seq	chr14,96231424,97542144	0.4013969421386719
8	8	permute_whole_seq	chr2,78125056,79435776	0.4016242980957031
8	8	permute_whole_seq	chr16,24846336,26157056	0.4018821716308594
8	8	permute_whole_seq	chr1,88610816,89921536	0.40198440551757814
8	8	permute_whole_seq	chr3,109715456,111026176	0.4023307800292969
8	8	permute_whole_seq	chr11,49723392,51034112	0.4025856018066406
8	8	permute_whole_seq	chr3,33327104,34637824	0.40281982421875
8	8	permute_whole_seq	chr16,84955136,86265856	0.40304718017578123
8	8	permute_whole_seq	chr1,11192320,12503040	0.40329742431640625
8	8	permute_whole_seq	chr7,111060992,112371712	0.4035346984863281
8	8	permute_whole_seq	chr14,33175552,34486272	0.4037689208984375
8	8	permute_whole_seq	chr9,16691200,18001920	0.40397109985351565
8	8	permute_whole_seq	chr1,83640320,84951040	0.4042327880859375
8	8	permute_whole_seq	chr4,43520000,44830720	0.40447540283203126
8	8	permute_whole_seq	chr2,28766208,30076928	0.4046722412109375
8	8	permute_whole_seq	chr16,53030912,54341632	0.40493316650390626
8	8	permute_whole_seq	chr10,61483008,62793728	0.40517501831054686
8	8	permute_whole_seq	chrX,163612672,164923392	0.40540237426757814
8	8	permute_whole_seq	chr12,48607232,49917952	0.4056243896484375
8	8	permute_whole_seq	chr11,26241024,27551744	0.405889892578125
8	8	permute_whole_seq	chr17,44447744,45758464	0.4061241149902344
8	8	permute_whole_seq	chr10,92278784,93589504	0.40632171630859376
8	8	permute_whole_seq	chr3,111681536,112992256	0.40658416748046877
8	8	permute_whole_seq	chr7,92340224,93650944	0.4067535400390625
8	8	permute_whole_seq	chr13,17381376,18692096	0.40706329345703124
8	8	permute_whole_seq	chr8,41406464,42717184	0.4072074890136719
8	8	permute_whole_seq	chr2,122497024,123807744	0.4075309753417969
8	8	permute_whole_seq	chr10,5083136,6393856	0.407769775390625
8	8	permute_whole_seq	chr9,47544320,48855040	0.4079925537109375
8	8	permute_whole_seq	chr13,52529152,53839872	0.40824127197265625
8	8	permute_whole_seq	chr1,41070592,42381312	0.4084587097167969
8	8	permute_whole_seq	chr11,18376704,19687424	0.408709716796875
8	8	permute_whole_seq	chr18,26636288,27947008	0.4089485168457031
8	8	permute_whole_seq	chr13,6027264,7337984	0.4091827392578125
8	8	permute_whole_seq	chr4,74905600,76216320	0.40941543579101564
8	8	permute_whole_seq	chr6,38338560,39649280	0.4096565246582031
8	8	permute_whole_seq	chr4,98527232,99837952	0.4098907470703125
8	8	permute_whole_seq	chr5,66807808,68118528	0.41012115478515626
8	8	permute_whole_seq	chr5,81334272,82644992	0.4103607177734375
8	8	permute_whole_seq	chr18,47126528,48437248	0.4105812072753906
8	8	permute_whole_seq	chr18,7737344,9048064	0.4107978820800781
8	8	permute_whole_seq	chr4,123523072,124833792	0.41107025146484377
8	8	permute_whole_seq	chr4,109707264,111017984	0.41127471923828124
8	8	permute_whole_seq	chr9,11169792,12480512	0.41154022216796876
8	8	permute_whole_seq	chr8,63721472,65032192	0.41174163818359377
8	8	permute_whole_seq	chr13,29212672,30523392	0.41200790405273435
8	8	permute_whole_seq	chrX,158697472,160008192	0.41224517822265627
8	8	permute_whole_seq	chr11,32870400,34181120	0.41248245239257814
8	8	permute_whole_seq	chr19,14319616,15630336	0.4127047075867887
8	8	permute_whole_seq	chr3,101851136,103161856	0.4129005432128906
8	8	permute_whole_seq	chr6,80160768,81471488	0.41319122314453127
8	8	permute_whole_seq	chr5,44197888,45508608	0.41341629028320315
8	8	permute_whole_seq	chr19,9709568,11020288	0.4136528015136719
8	8	permute_whole_seq	chr16,73486336,74797056	0.41385421752929685
8	8	permute_whole_seq	chr3,46221312,47532032	0.4141212463378906
8	8	permute_whole_seq	chr2,49473536,50784256	0.41435775756835935
8	8	permute_whole_seq	chr8,65359872,66670592	0.4145973205566406
8	8	permute_whole_seq	chr6,96090112,97400832	0.4148368835449219
8	8	permute_whole_seq	chr15,51335168,52645888	0.41507110595703123
8	8	permute_whole_seq	chr7,97255424,98566144	0.41528778076171874
8	8	permute_whole_seq	chr17,9478144,10788864	0.4155311584472656
8	8	permute_whole_seq	chr3,125001728,126312448	0.41576614379882815
8	8	permute_whole_seq	chr16,75124736,76435456	0.4160148620605469
8	8	permute_whole_seq	chr12,59518976,60829696	0.41623382568359374
8	8	permute_whole_seq	chr1,8898560,10209280	0.4164543151855469
8	8	permute_whole_seq	chr1,145418240,146728960	0.4167030334472656
8	8	permute_whole_seq	chr2,48818176,50128896	0.4169581000402495
8	8	permute_whole_seq	chr15,29370368,30681088	0.41717529296875
8	8	permute_whole_seq	chr17,65456128,66766848	0.41742706298828125
8	8	permute_whole_seq	chr11,21981184,23291904	0.41765365600585935
8	8	permute_whole_seq	chr11,87107584,88418304	0.41789093017578127
8	8	permute_whole_seq	chr1,85989376,87300096	0.41812896728515625
8	8	permute_whole_seq	chr16,67260416,68571136	0.41833953857421874
8	8	permute_whole_seq	chr16,28450816,29761536	0.41860198974609375
8	8	permute_whole_seq	chr15,93673472,94984192	0.4188255310058594
8	8	permute_whole_seq	chr4,62709760,64020480	0.4190711975097656
8	8	permute_whole_seq	chr4,106430464,107741184	0.41929168701171876
8	8	permute_whole_seq	chr5,42887168,44197888	0.4195396423339844
8	8	permute_whole_seq	chr1,165015552,166326272	0.41972808837890624
8	8	permute_whole_seq	chr11,112994304,114305024	0.41997756958007815
8	8	permute_whole_seq	chr3,128933888,130244608	0.4202262878417969
8	8	permute_whole_seq	chr15,7075840,8386560	0.42049102783203124
8	8	permute_whole_seq	chr1,28692480,30003200	0.42072372436523436
8	8	permute_whole_seq	chr2,171458560,172769280	0.4209602355957031
8	8	permute_whole_seq	chr1,91559936,92870656	0.4211921691894531
8	8	permute_whole_seq	chr15,59854848,61165568	0.4214195251464844
8	8	permute_whole_seq	chr9,121384960,122695680	0.4216583251953125
8	8	permute_whole_seq	chr11,7745536,9056256	0.4219047546386719
8	8	permute_whole_seq	chr14,8990720,10301440	0.4221199035644531
8	8	permute_whole_seq	chr19,34762752,36073472	0.4222808837890625
8	8	permute_whole_seq	chr10,62466048,63776768	0.42258702679525784
8	8	permute_whole_seq	chr9,50821120,52131840	0.42284317016601564
8	8	permute_whole_seq	chr11,35338240,36648960	0.4230537414550781
8	8	permute_whole_seq	chr2,114960384,116271104	0.42331466674804685
8	8	permute_whole_seq	chr16,7788544,9099264	0.42354583740234375
8	8	permute_whole_seq	chr3,54745088,56055808	0.4237815856933594
8	8	permute_whole_seq	chr1,125339648,126650368	0.4240242004394531
8	8	permute_whole_seq	chr15,80939008,82249728	0.42424468994140624
8	8	permute_whole_seq	chr10,119339008,120649728	0.42448272705078127
8	8	permute_whole_seq	chr15,47075328,48386048	0.4247261047363281
8	8	permute_whole_seq	chr8,49270784,50581504	0.424957275390625
8	8	permute_whole_seq	chr9,81743872,83054592	0.4251686096191406
8	8	permute_whole_seq	chr16,13330432,14641152	0.4254295349121094
8	8	permute_whole_seq	chr15,16918528,18229248	0.42561874389648435
8	8	permute_whole_seq	chr15,97605632,98916352	0.4258735656738281
8	8	permute_whole_seq	chr6,106903552,108214272	0.42612380981445314
8	8	permute_whole_seq	chr17,3655680,4966400	0.42637786865234373
8	8	permute_whole_seq	chr4,19277824,20588544	0.42660064697265626
8	8	permute_whole_seq	chr18,52314112,53624832	0.42683944702148435
8	8	permute_whole_seq	chr6,75245568,76556288	0.42707977294921873
8	8	permute_whole_seq	chr13,42373120,43683840	0.4273094177246094
8	8	permute_whole_seq	chr10,53442560,54753280	0.42754974365234377
8	8	permute_whole_seq	chr10,45821952,47132672	0.4277915954589844
8	8	permute_whole_seq	chr13,92430336,93741056	0.42800064086914064
8	8	permute_whole_seq	chr2,63051776,64362496	0.42826080322265625
8	8	permute_whole_seq	chrX,131358720,132669440	0.4284690856933594
8	8	permute_whole_seq	chr13,83632128,84942848	0.42873382568359375
8	8	permute_whole_seq	chr14,10956800,12267520	0.428961181640625
8	8	permute_whole_seq	chr2,78780416,80091136	0.42918243408203127
8	8	permute_whole_seq	chr15,47730688,49041408	0.4294120788574219
8	8	permute_whole_seq	chr1,111446016,112756736	0.4296607971191406
8	8	permute_whole_seq	chr18,80226304,81537024	0.42990646362304685
8	8	permute_whole_seq	chr6,70985728,72296448	0.43014068603515626
8	8	permute_whole_seq	chr7,124168192,125478912	0.4303680419921875
8	8	permute_whole_seq	chr8,27967488,29278208	0.4306121826171875
8	8	permute_whole_seq	chr1,118130688,119441408	0.43084716796875
8	8	permute_whole_seq	chr2,98967552,100278272	0.4310791015625
8	8	permute_whole_seq	chrX,143118336,144429056	0.43128280639648436
8	8	permute_whole_seq	chr4,101515264,102825984	0.43154220581054686
8	8	permute_whole_seq	chr14,30881792,32192512	0.4317893981933594
8	8	permute_whole_seq	chr5,77074432,78385152	0.43201141357421874
8	8	permute_whole_seq	chr2,27783168,29093888	0.43224258422851564
8	8	permute_whole_seq	chr8,64704512,66015232	0.43249664306640623
8	8	permute_whole_seq	chrX,40753152,42063872	0.432696533203125
8	8	permute_whole_seq	chr4,7153664,8464384	0.43295974731445314
8	8	permute_whole_seq	chr4,128110592,129421312	0.4331662728554816
8	8	permute_whole_seq	chr3,105127936,106438656	0.4334419250488281
8	8	permute_whole_seq	chr1,159772672,161083392	0.4336761474609375
8	8	permute_whole_seq	chr6,127567872,128878592	0.4339134216308594
8	8	permute_whole_seq	chr11,36648960,37959680	0.4341468811035156
8	8	permute_whole_seq	chr5,27908096,29218816	0.4343284606933594
8	8	permute_whole_seq	chr17,50345984,51656704	0.4346153259277344
8	8	permute_whole_seq	chr12,39213056,40523776	0.43484444010415674
8	8	permute_whole_seq	chr9,112654336,113965056	0.4350867926486909
8	8	permute_whole_seq	chr5,138682368,139993088	0.43531646728515627
8	8	permute_whole_seq	chr18,48109568,49420288	0.4355535159742738
8	8	permute_whole_seq	chr4,77854720,79165440	0.43569107055664064
8	8	permute_whole_seq	chr15,9054208,10364928	0.4360054016113281
8	8	permute_whole_seq	chr9,44595200,45905920	0.43626937866210935
8	8	permute_whole_seq	chr11,58025984,59336704	0.43650054931640625
8	8	permute_whole_seq	chr18,27291648,28602368	0.43671722412109376
8	8	permute_whole_seq	chr4,150726656,152037376	0.4369667053222656
8	8	permute_whole_seq	chr15,101210112,102520832	0.43719024658203126
8	8	permute_whole_seq	chr10,9213952,10524672	0.4374366760253906
8	8	permute_whole_seq	chr2,90775552,92086272	0.4376617431640625
8	8	permute_whole_seq	chr8,96290816,97601536	0.43788833618164064
8	8	permute_whole_seq	chr6,36700160,38010880	0.4381500244140625
8	8	permute_whole_seq	chr10,40906752,42217472	0.43832931518554685
8	8	permute_whole_seq	chr1,13158400,14469120	0.4386177062988281
8	8	permute_whole_seq	chr2,19351552,20662272	0.43885116577148436
8	8	permute_whole_seq	chr10,94900224,96210944	0.43909225463867185
8	8	permute_whole_seq	chr5,71176192,72486912	0.43932647705078126
8	8	permute_whole_seq	chr14,64235520,65546240	0.4395660400390625
8	8	permute_whole_seq	chrX,163284992,164595712	0.4398033142089844
8	8	permute_whole_seq	chr2,68950016,70260736	0.4398796081542969
8	8	permute_whole_seq	chr8,53202944,54513664	0.44024124145507815
8	8	permute_whole_seq	chr15,72114176,73424896	0.4404998779296875
8	8	permute_whole_seq	chr16,66277376,67588096	0.4407386779785156
8	8	permute_whole_seq	chr11,73588736,74899456	0.44097900390625
8	8	permute_whole_seq	chr11,117667840,118978560	0.4411834716796875
8	8	permute_whole_seq	chr6,77539328,78850048	0.4414520263671875
8	8	permute_whole_seq	chr4,125816832,127127552	0.4416694641113281
8	8	permute_whole_seq	chr2,146089984,147400704	0.4418663024902344
8	8	permute_whole_seq	chr10,87691264,89001984	0.4421241760253906
8	8	permute_whole_seq	chr12,70332416,71643136	0.44236068725585936
8	8	permute_whole_seq	chr6,14190592,15501312	0.4426124572753906
8	8	permute_whole_seq	chr1,12175360,13486080	0.44283523559570315
8	8	permute_whole_seq	chr7,109750272,111060992	0.4430938720703125
8	8	permute_whole_seq	chr9,37713920,39024640	0.4433074951171875
8	8	permute_whole_seq	chr2,114632704,115943424	0.4435691833496094
8	8	permute_whole_seq	chr13,9304064,10614784	0.4437873840332031
8	8	permute_whole_seq	chr8,89409536,90720256	0.44403839111328125
8	8	permute_whole_seq	chr15,92690432,94001152	0.4442779541015625
8	8	permute_whole_seq	chr8,45993984,47304704	0.44450912475585935
8	8	permute_whole_seq	chr2,63707136,65017856	0.4447471618652344
8	8	permute_whole_seq	chr3,128278528,129589248	0.44494094848632815
8	8	permute_whole_seq	chr16,83316736,84627456	0.44521560668945315
8	8	permute_whole_seq	chr4,10430464,11741184	0.44544677734375
8	8	permute_whole_seq	chr10,63449088,64759808	0.44566879272460935
8	8	permute_whole_seq	chr3,133756928,135067648	0.4459228515625
8	8	permute_whole_seq	chr1,87300096,88610816	0.44614486694335936
8	8	permute_whole_seq	chr10,20682752,21993472	0.44637451171875
8	8	permute_whole_seq	chr10,9869312,11180032	0.4465476989746094
8	8	permute_whole_seq	chrX,115617792,116928512	0.4468666076660156
8	8	permute_whole_seq	chr12,10670080,11980800	0.44710235595703124
8	8	permute_whole_seq	chr10,110100480,111411200	0.44728851318359375
8	8	permute_whole_seq	chr10,105512960,106823680	0.447564697265625
8	8	permute_whole_seq	chr9,69294080,70604800	0.44777984619140626
8	8	permute_whole_seq	chr13,35790848,37101568	0.4480456909528282
8	8	permute_whole_seq	chr9,11825152,13135872	0.4482307434082031
8	8	permute_whole_seq	chr16,13002752,14313472	0.44849395751953125
8	8	permute_whole_seq	chr1,10209280,11520000	0.44873504638671874
8	8	permute_whole_seq	chr9,59136000,60446720	0.448919677734375
8	8	permute_whole_seq	chr14,109107200,110417920	0.44919509887695314
8	8	permute_whole_seq	chr13,86204416,87515136	0.4494049072265625
8	8	permute_whole_seq	chr18,64679936,65990656	0.4496928017260782
8	8	permute_whole_seq	chr6,21071872,22382592	0.44991607666015626
8	8	permute_whole_seq	chr7,71704576,73015296	0.4500946044921875
8	8	permute_whole_seq	chr1,77742080,79052800	0.45039901733398435
8	8	permute_whole_seq	chr12,32659456,33970176	0.4506317138671875
8	8	permute_whole_seq	chr17,8167424,9478144	0.4508491516113281
8	8	permute_whole_seq	chr3,135067648,136378368	0.45108829581321397
8	8	permute_whole_seq	chr15,58216448,59527168	0.45133056640625
8	8	permute_whole_seq	chr6,91502592,92813312	0.4515647888183594
8	8	permute_whole_seq	chr12,83374080,84684800	0.4517982482910156
8	8	permute_whole_seq	chr7,112371712,113682432	0.45198516845703124
8	8	permute_whole_seq	chr17,86099968,87410688	0.45225830078125
8	8	permute_whole_seq	chr7,66461696,67772416	0.45250473022460935
8	8	permute_whole_seq	chr13,9631744,10942464	0.4526710510253906
8	8	permute_whole_seq	chr15,50679808,51990528	0.4528999328613281
8	8	permute_whole_seq	chr14,122861568,124172288	0.4532157897949219
8	8	permute_whole_seq	chr1,131379200,132689920	0.4534004211425781
8	8	permute_whole_seq	chr19,35745792,37056512	0.45368423461914065
8	8	permute_whole_seq	chr1,100546560,101857280	0.4539337158203125
8	8	permute_whole_seq	chr14,88367104,89677824	0.4541534423828125
8	8	permute_whole_seq	chr7,115648512,116959232	0.45438995361328127
8	8	permute_whole_seq	chr14,38090752,39401472	0.454638671875
8	8	permute_whole_seq	chr18,83859456,85170176	0.4548675537109375
8	8	permute_whole_seq	chr12,82718720,84029440	0.4551109313964844
8	8	permute_whole_seq	chr9,85676032,86986752	0.4553253173828125
8	8	permute_whole_seq	chr9,4616192,5926912	0.45556640625
8	8	permute_whole_seq	chr19,21200896,22511616	0.455780029296875
8	8	permute_whole_seq	chr18,79898624,81209344	0.4560523986816406
8	8	permute_whole_seq	chr3,36448256,37758976	0.45625762939453124
8	8	permute_whole_seq	chr18,62713856,64024576	0.456488037109375
8	8	permute_whole_seq	chr11,113321984,114632704	0.45674591064453124
8	8	permute_whole_seq	chr4,108396544,109707264	0.45691070556640623
8	8	permute_whole_seq	chr7,83501056,84811776	0.4572120666503906
8	8	permute_whole_seq	chr13,16726016,18036736	0.4574577331542969
8	8	permute_whole_seq	chr18,74838016,76148736	0.4576568603515625
8	8	permute_whole_seq	chr10,43200512,44511232	0.45793685913085935
8	8	permute_whole_seq	chr5,12914688,14225408	0.4581596374511719
8	8	permute_whole_seq	chr13,37429248,38739968	0.4583412170410156
8	8	permute_whole_seq	chr14,21262336,22573056	0.4586204528808594
8	8	permute_whole_seq	chr1,28364800,29675520	0.4588714599609375
8	8	permute_whole_seq	chr6,55314432,56625152	0.459112548828125
8	8	permute_whole_seq	chr11,8073216,9383936	0.45931854248046877
8	8	permute_whole_seq	chr5,16699392,18010112	0.4595794677734375
8	8	permute_whole_seq	chr8,81575936,82886656	0.45978851318359376
8	8	permute_whole_seq	chr10,67053568,68364288	0.4600067138671875
8	8	permute_whole_seq	chr2,125446144,126756864	0.4602508544921875
8	8	permute_whole_seq	chr9,82071552,83382272	0.4605133056640625
8	8	permute_whole_seq	chr10,64759808,66070528	0.46069183349609377
8	8	permute_whole_seq	chr5,127987712,129298432	0.46099395751953126
8	8	permute_whole_seq	chr16,18257920,19568640	0.46122036615267425
8	8	permute_whole_seq	chr6,34078720,35389440	0.46142044067382815
8	8	permute_whole_seq	chr12,77213696,78524416	0.4617034912109375
8	8	permute_whole_seq	chr4,25946112,27256832	0.4619270324707031
8	8	permute_whole_seq	chr1,86972416,88283136	0.46216354370117185
8	8	permute_whole_seq	chr10,37957632,39268352	0.4624015808105469
8	8	permute_whole_seq	chr10,65742848,67053568	0.46263580322265624
8	8	permute_whole_seq	chr2,32698368,34009088	0.4628692626953125
8	8	permute_whole_seq	chr7,45690880,47001600	0.4631172180175781
8	8	permute_whole_seq	chr5,80023552,81334272	0.4632835388183594
8	8	permute_whole_seq	chr2,94052352,95363072	0.4635351149019728
8	8	permute_whole_seq	chr3,67674112,68984832	0.463824462890625
8	8	permute_whole_seq	chr14,17510400,18821120	0.46405487060546874
8	8	permute_whole_seq	chr14,119584768,120895488	0.4642509460449219
8	8	permute_whole_seq	chr8,104890368,106201088	0.464495849609375
8	8	permute_whole_seq	chr9,38369280,39680000	0.4647613525390625
8	8	permute_whole_seq	chr18,17461248,18771968	0.46494140625
8	8	permute_whole_seq	chr5,139993088,141303808	0.46523361206054686
8	8	permute_whole_seq	chr2,102744064,104054784	0.46547393798828124
8	8	permute_whole_seq	chr5,19648512,20959232	0.46568603515625
8	8	permute_whole_seq	chr11,49068032,50378752	0.46582794189453125
8	8	permute_whole_seq	chr9,15380480,16691200	0.4660026550292969
8	8	permute_whole_seq	chr2,55361536,56672256	0.4663848876953125
8	8	permute_whole_seq	chr11,46684160,47994880	0.4666046142578125
8	8	permute_whole_seq	chr15,10692608,12003328	0.46688156127929686
8	8	permute_whole_seq	chr19,58497024,59807744	0.4670867919921875
8	8	permute_whole_seq	chr11,61329408,62640128	0.46730804443359375
8	8	permute_whole_seq	chr4,83752960,85063680	0.46753463745117185
8	8	permute_whole_seq	chr11,119961600,121272320	0.46777496337890623
8	8	permute_whole_seq	chr3,51140608,52451328	0.46805572509765625
8	8	permute_whole_seq	chr2,49145856,50456576	0.4682182312011719
8	8	permute_whole_seq	chr16,23535616,24846336	0.468505859375
8	8	permute_whole_seq	chr6,87121920,88432640	0.4687690734863281
8	8	permute_whole_seq	chr17,83150848,84461568	0.46900253295898436
8	8	permute_whole_seq	chr2,104382464,105693184	0.46923980712890623
8	8	permute_whole_seq	chr12,5099520,6410240	0.4694679260253906
8	8	permute_whole_seq	chr10,54425600,55736320	0.46955337524414065
8	8	permute_whole_seq	chr12,37246976,38557696	0.46987075805664064
8	8	permute_whole_seq	chr10,25178112,26488832	0.46999282836914064
8	8	permute_whole_seq	chr6,103626752,104937472	0.4704154968261719
8	8	permute_whole_seq	chr12,69349376,70660096	0.47063751220703126
8	8	permute_whole_seq	chr6,104937472,106248192	0.4708076477050781
8	8	permute_whole_seq	chr1,55529472,56840192	0.47101364135742185
8	8	permute_whole_seq	chr10,49426432,50737152	0.47135162353515625
8	8	permute_whole_seq	chr4,81786880,83097600	0.47154693603515624
8	8	permute_whole_seq	chr1,194017280,195328000	0.47181015014648436
8	8	permute_whole_seq	chr6,142006272,143316992	0.4719940185546875
8	8	permute_whole_seq	chr7,89391104,90701824	0.4721771240234375
8	8	permute_whole_seq	chr12,101292032,102602752	0.472515869140625
8	8	permute_whole_seq	chr5,88543232,89853952	0.47277297973632815
8	8	permute_whole_seq	chr3,131790848,133101568	0.4729591369628906
8	8	permute_whole_seq	chr6,23365632,24676352	0.47321624755859376
8	8	permute_whole_seq	chr4,149415936,150726656	0.4732963562011719
8	8	permute_whole_seq	chr8,29278208,30588928	0.4736785888671875
8	8	permute_whole_seq	chr4,90001408,91312128	0.47395172119140627
8	8	permute_whole_seq	chr3,143915008,145225728	0.47408599853515626
8	8	permute_whole_seq	chr17,68077568,69388288	0.47440414428710936
8	8	permute_whole_seq	chr13,81993728,83304448	0.4746528625488281
8	8	permute_whole_seq	chrX,100552704,101863424	0.4748542785644531
8	8	permute_whole_seq	chr16,85938176,87248896	0.47512130737304686
8	8	permute_whole_seq	chrX,155092992,156403712	0.4753173828125
8	8	permute_whole_seq	chr9,54220800,55531520	0.475592041015625
8	8	permute_whole_seq	chr9,96243712,97554432	0.47582244873046875
8	8	permute_whole_seq	chrX,99897344,101208064	0.47604217529296877
8	8	permute_whole_seq	chr14,60303360,61614080	0.47628326416015626
8	8	permute_whole_seq	chr4,17639424,18950144	0.4765287024821281
8	8	permute_whole_seq	chr2,93069312,94380032	0.47674549901809243
8	8	permute_whole_seq	chr16,28123136,29433856	0.4769783020019531
8	8	permute_whole_seq	chr9,41318400,42629120	0.4772193908691406
8	8	permute_whole_seq	chr17,48707584,50018304	0.47744598388671877
8	8	permute_whole_seq	chr1,62738432,64049152	0.4776786804199219
8	8	permute_whole_seq	chr13,39751680,41062400	0.4779502868652344
8	8	permute_whole_seq	chr1,63066112,64376832	0.4781219482421875
8	8	permute_whole_seq	chr13,89153536,90464256	0.47836990356445314
8	8	permute_whole_seq	chr16,8443904,9754624	0.4786354064941406
8	8	permute_whole_seq	chr13,63561728,64872448	0.47887191772460935
8	8	permute_whole_seq	chr1,88938496,90249216	0.4791252136230469
8	8	permute_whole_seq	chr13,22986752,24297472	0.47935333251953127
8	8	permute_whole_seq	chr11,101853184,103163904	0.4795989990234375
8	8	permute_whole_seq	chr10,29765632,31076352	0.4798289175433524
8	8	permute_whole_seq	chr3,137033728,138344448	0.4800506591796875
8	8	permute_whole_seq	chr7,100204544,101515264	0.48029251098632814
8	8	permute_whole_seq	chr8,90392576,91703296	0.48051300048828127
8	8	permute_whole_seq	chr3,129261568,130572288	0.48071746826171874
8	8	permute_whole_seq	chr6,31784960,33095680	0.4809684753417969
8	8	permute_whole_seq	chr16,71192576,72503296	0.48123931884765625
8	8	permute_whole_seq	chr16,28778496,30089216	0.4814628601074219
8	8	permute_whole_seq	chr1,158134272,159444992	0.48160552978515625
8	8	permute_whole_seq	chr19,31156224,32466944	0.4819496154785156
8	8	permute_whole_seq	chr5,48457728,49768448	0.48218994140625
8	8	permute_whole_seq	chr13,45322240,46632960	0.4824201406571994
8	8	permute_whole_seq	chr19,23166976,24477696	0.4826568603515625
8	8	permute_whole_seq	chr4,135544832,136855552	0.48287353515625
8	8	permute_whole_seq	chr19,40884224,42194944	0.4830909729003906
8	8	permute_whole_seq	chr9,78944256,80254976	0.4833229064941406
8	8	permute_whole_seq	chr16,30744576,32055296	0.48360671997070315
8	8	permute_whole_seq	chr7,111716352,113027072	0.4838218688964844
8	8	permute_whole_seq	chr6,142661632,143972352	0.48407821655273436
8	8	permute_whole_seq	chr8,108167168,109477888	0.4843025207519531
8	8	permute_whole_seq	chr14,107468800,108779520	0.48449249267578126
8	8	permute_whole_seq	chr1,18558976,19869696	0.4847808837890625
8	8	permute_whole_seq	chr1,46682112,47992832	0.48495941162109374
